token,score
magician,69.6667687138963
harm,69.09584200960677
abandon,68.94742867986352
fear,68.2628394401337
spous,68.2205392724109
drown,68.2205392724109
easi,68.0735902503444
arab,68.0489121218021
mouth,68.00400796743844
ancient,67.60352213186376
mean,67.32785909690406
mim,67.13216732780383
dislik,67.13216732780383
absolut,67.13216732780383
differ,66.91251840326525
bread,66.02119546172233
flow,65.98423360383764
gold,65.79736986150529
mislead,65.52622130727619
tabernacl,65.46786994883365
question,64.53517041677021
sure,64.21169379161474
proper,64.04206165722368
mention,63.79534750146372
blood,63.514448372797176
mock,63.12800307985913
travel,62.97030668386964
fight,62.94603596167761
prohibit,62.65668950595023
salih,62.65668950595023
shu,62.65668950595023
ayb,62.65668950595023
barrier,62.65668950595023
host,61.703692491902814
affair,61.613324810121185
head,61.54446799156143
midst,61.48033427523111
destin,61.07537185913964
whichev,61.07537185913964
depart,60.78339231465
answer,60.631744503104564
destitut,60.379795395253595
forbear,60.1453378728459
settl,59.9736261334115
threaten,59.67120244891397
wilder,59.65843439023407
twenti,59.470136841884084
levit,59.43499456105716
control,59.34032699194492
babylon,59.24678463523701
reign,59.211554731880256
field,58.90256539039851
iniqu,58.76467507352645
pass,58.75173044415473
find,58.280758563811226
disgrac,58.2521938436742
lam,58.18121168409664
alif,58.18121168409664
leav,57.61796649592893
mortal,57.49828867866815
messag,57.45432196458343
philistin,57.2005962692881
hypocrit,56.88083168919412
praiseworthi,56.62780619416535
encompass,56.62780619416535
parti,56.33850668041125
pair,56.33850668041125
neglect,56.33850668041125
tell,55.938459064924594
inspir,55.757427601986166
dowri,55.354383203005824
persist,55.354383203005824
sever,55.32781184612513
gather,55.31081770855725
distinct,55.28514894202464
unawar,55.28514894202464
helper,54.964342445910816
chapter,53.70573386224305
worshipp,53.70573386224305
expiat,53.70573386224305
sacr,53.44221223650989
silver,53.36210038797456
multitud,52.99320974224092
stood,52.91920348663987
demand,52.33061712764668
camp,52.284920027396154
experienc,52.1842279801738
cubit,52.099893241348425
burnt,51.875848120290684
privat,51.792954094167946
insan,51.380463275000686
despair,51.0551926877583
origin,51.0551926877583
glori,50.48633482602581
person,50.42412719952827
young,50.35627559438577
triumph,50.10668865677513
wick,50.08420809009196
feel,49.941026031198774
live,49.716969039545646
unclean,49.38020224809637
chariti,49.23025604038946
ibli,49.23025604038946
zakat,49.23025604038946
challeng,49.23025604038946
reclin,49.23025604038946
legend,49.23025604038946
lift,48.93332258974256
angel,48.73932204350549
heaven,48.50953267926852
stone,48.13380914033134
gate,47.52515726653569
provid,47.30519092258714
reveng,46.7767418556409
mighti,46.320545523881734
spoken,45.88038129193553
rejoic,45.88038129193553
place,45.5319360322502
dwelt,45.35828532291205
adam,44.84745138565129
deviat,44.754778218535876
successor,44.754778218535876
obstacl,44.754778218535876
contract,44.754778218535876
address,44.754778218535876
asund,44.754778218535876
conjectur,44.754778218535876
condemn,44.67796244349654
cut,44.50470054148964
joshua,44.46452600620442
firm,44.42668864747874
cri,43.74804715800957
blame,43.71664346567668
turn,43.69494776965798
intercessor,43.31302135612175
worst,43.31302135612175
israelit,43.23319089872429
discipl,43.191922882188415
period,43.128425282323995
proof,43.128425282323995
nation,43.05716308513267
closer,42.66875469025887
statement,42.66875469025887
gain,42.63527406766322
christian,42.52291939724054
burn,42.306636215395514
greatest,41.92332378509455
parent,41.92332378509455
lay,41.042116252871025
loss,40.84228359874588
approach,40.811480312163
princ,40.75721465038198
desol,40.666048910197006
jacob,40.56969619940635
begot,40.442609081020095
cloth,40.31651224788962
woman,40.29726128775505
appreci,40.27930039668229
munific,40.27930039668229
ra,40.27930039668229
matter,40.25423741447331
jordan,39.772289593489376
eat,39.37305740733826
aros,39.10197010595867
devoid,39.09366572698557
vast,38.88829291041233
unjustli,38.88829291041233
rent,38.88829291041233
trustworthi,38.88829291041233
ad,38.80116266041885
reason,38.724468317141124
blast,38.673527564577554
devot,38.673527564577554
serv,38.61654575925591
elder,38.591689557035565
stern,38.5841640682404
patient,38.44589771260064
properli,38.3405058277686
friendship,38.3405058277686
lamb,38.208210789251034
laid,38.14624866965492
swear,38.053804637321825
sacrific,37.91267377431706
oil,37.64877815461626
countri,37.58627388526796
prove,37.47015691941496
ram,36.86757181418959
reliev,36.7241391612148
chariot,36.64413198501269
side,36.490581374867105
fell,36.095632817010426
hajj,35.80382257482871
zachariah,35.80382257482871
caravan,35.80382257482871
precinct,35.80382257482871
protector,35.80382257482871
ha,35.80382257482871
ocean,35.80382257482871
bewitch,35.80382257482871
ten,35.65713420734441
built,35.652024203273676
open,35.648281926224584
will,35.44185972303541
captiv,35.35323658225482
river,35.35323658225482
griev,35.336234327278966
moab,35.303493009951254
wall,35.255803114474226
war,35.18919266862781
babi,35.10787486792661
explain,35.01454833101746
transgressor,35.007671656067906
walk,34.74851998153547
flesh,34.644316979793686
ephraim,34.63317352242053
seduc,34.5027402258592
interced,34.5027402258592
door,34.479964557503195
real,34.47371433993176
suppress,34.47371433993176
statut,34.40973369324362
captain,34.40973369324362
curs,34.3216227137975
speak,34.252803032326426
thirti,34.23809938550663
preach,34.088621469521335
payment,33.96881126019041
border,33.96285403488981
tent,33.79172401182994
bull,33.739414205712905
aaron,33.71396564750816
glad,33.63636249162909
commit,33.42025006208359
imag,33.34536124527019
peter,33.069094718182185
paul,32.845654889005274
joy,32.80363002432294
purpos,32.718918659091756
show,32.65723685764841
bronz,32.62221505982837
order,32.15291344775561
cast,32.089408215777844
regret,32.02103082861184
flock,31.976191152446503
assembl,31.884387042290864
manasseh,31.728455743120744
appoint,31.601876492302267
sat,31.56004620318751
submiss,31.46171400334944
fatigu,31.328344752975116
corn,31.328344752975116
motionless,31.328344752975116
hud,31.328344752975116
al,31.328344752975116
germ,31.328344752975116
simpli,31.328344752975116
bliss,31.328344752975116
superior,31.328344752975116
realiti,31.328344752975116
misl,31.328344752975116
mistak,31.328344752975116
chief,31.315959887596758
anoint,31.281576084766932
zion,31.05813625559002
abomin,31.024086292873193
kind,30.9751483142882
tradit,30.93278189997613
sincer,30.93278189997613
gentil,30.834696426413114
jeremiah,30.611256597236213
joab,30.611256597236213
amount,30.473856914074315
posit,30.39846450833053
grain,30.296679584658285
author,30.287804474993802
sanctuari,30.221218399084357
mansion,30.07266893642295
loan,30.07266893642295
annoy,30.07266893642295
knowingli,30.07266893642295
chast,29.966056972919304
deceas,29.966056972919304
feast,29.892328347366178
exempt,29.764314807895293
indulg,29.764314807895293
fate,29.764314807895293
compassion,29.764314807895293
fall,29.705238547878672
carnal,29.63914738821948
strength,29.601265174341822
shekel,29.49405745135168
incens,29.49405745135168
benjamin,29.46766964934681
creator,29.265215176146242
avoid,29.265215176146242
wife,29.25080738394392
defil,29.04717779299786
firstborn,29.04717779299786
lion,28.659450249401893
garment,28.555716987599784
kill,28.520578328019155
caus,28.49135049063948
fled,28.43635964958851
samuel,28.376858305467138
beast,28.321497127439997
subject,28.274020786927114
inhabit,28.16863031527389
pillar,28.13417904579508
knew,28.11635246289365
written,27.99422484361533
power,27.95421389137769
congreg,27.929978647113334
happen,27.869250089859666
rescu,27.780880549495503
conceal,27.780880549495503
wood,27.767118892758436
wise,27.716633062633548
fifti,27.689813642248126
pour,27.68150395935441
number,27.483301057106992
bodi,27.463636899199166
sight,27.413973854985958
neighbor,27.32098542406222
unit,27.31992576085668
gilead,27.25965915958261
salvat,27.245518567506963
wine,27.04477498932301
baal,27.036219330405707
obedi,26.931143638761625
deliber,26.852866931121525
date,26.852866931121525
animos,26.852866931121525
explan,26.852866931121525
chastiti,26.852866931121525
moder,26.852866931121525
niggardli,26.852866931121525
orbit,26.852866931121525
task,26.793138140979924
twelv,26.735507616986013
sing,26.651828270421202
north,26.58933967205189
mourn,26.58933967205189
goat,26.579214415231604
anger,26.546244390005274
high,26.46094855319879
south,26.365899842874985
kingdom,26.353258066035014
born,26.300355755640318
sit,26.21967258834321
assyria,26.142460013698077
hezekiah,26.142460013698077
common,25.982726030192303
aris,25.913086117055023
term,25.877055169394396
sacrifici,25.877055169394396
abil,25.814068166708072
tribe,25.784621332869484
plunder,25.695580355344266
samaria,25.695580355344266
produc,25.691505071576195
excess,25.690231637500343
destini,25.690231637500343
convey,25.690231637500343
altern,25.690231637500343
abod,25.690231637500343
nearer,25.690231637500343
testifi,25.683634259323977
grate,25.653545156662375
devour,25.536690329967758
farm,25.532433991533726
engulf,25.532433991533726
ruler,25.253378779602524
forti,25.253378779602524
till,25.253378779602524
glorifi,25.24677140550596
stranger,25.090682075536034
shame,24.867688662302818
seventh,24.801821038636636
fine,24.581405409315405
surviv,24.563332370273685
hors,24.443006959230665
prophesi,24.371581815843165
asham,24.354941380282824
sheep,24.275194782392244
rebellion,24.246095382453763
issu,24.231369881023276
ceas,24.131501551105913
chang,24.11322105180886
mari,24.109138069911346
servant,24.02495424197259
wash,23.915879994531128
master,23.91343295431861
jonathan,23.908061721929016
heal,23.71069250435926
way,23.657242345034952
command,23.61715969769803
obey,23.48518534401798
drink,23.4593762762783
ill,23.338447770711937
court,23.132140951507132
deaf,23.096654321268467
today,23.046489959720933
pharaoh,22.96136306569271
hill,22.861103495725402
edom,22.790862576044475
beth,22.790862576044475
horn,22.790862576044475
hate,22.7874778510121
look,22.695744732356815
soul,22.652923135810667
branch,22.638192974201075
activ,22.622210833613163
difficult,22.622210833613163
rod,22.56742274686757
ordain,22.552162383084656
success,22.552162383084656
build,22.537312491102504
distant,22.377389109267938
soloman,22.377389109267938
amnesti,22.377389109267938
remark,22.377389109267938
embark,22.377389109267938
blindli,22.377389109267938
worthier,22.377389109267938
trunk,22.377389109267938
confeder,22.377389109267938
criteria,22.377389109267938
shirt,22.377389109267938
desist,22.377389109267938
cradl,22.377389109267938
bedouin,22.377389109267938
stingi,22.377389109267938
clarifi,22.377389109267938
previou,22.377389109267938
pork,22.377389109267938
medina,22.377389109267938
messengerss,22.377389109267938
fluid,22.377389109267938
recipi,22.377389109267938
sabbath,22.362390960936708
ground,22.355021239723207
rebuk,22.343982917690663
act,22.254471013023256
decis,22.137853781886253
trial,22.052653403260685
arrog,22.052653403260685
redeem,22.041716056825763
meet,22.016236336706925
flee,21.96951968203021
minist,21.92075405789991
rise,21.920670228339667
linen,21.897103259336852
deck,21.85832173283834
oblig,21.85832173283834
blaze,21.85832173283834
nearbi,21.85832173283834
wit,21.828837628683168
donkey,21.823863897465166
charg,21.73067680692069
tax,21.707331111650042
feet,21.620996629895775
attent,21.537359861971563
expect,21.537359861971563
broken,21.507773220278924
jeroboam,21.450223600983044
finish,21.450223600983044
solomon,21.358499988283953
visibl,21.35468584305927
refer,21.35468584305927
misfortun,21.35468584305927
renounc,21.35468584305927
respond,21.35468584305927
sourc,21.334377345129436
unabl,21.334377345129436
bequeath,21.334377345129436
quarrelsom,21.334377345129436
attribut,21.334377345129436
commemor,21.334377345129436
deiti,21.334377345129436
amid,21.334377345129436
welfar,21.334377345129436
rank,21.265115833821245
esau,21.226783771806133
reproach,21.078101620945485
abraham,21.062452514101448
plagu,21.003343942629222
month,20.808200807627884
inherit,20.78574535797332
final,20.724665467652578
break,20.692580272952796
creatur,20.679532923929465
advic,20.66313382171115
lip,20.592071208637883
absalom,20.55646428427541
everlast,20.538557078418222
purifi,20.442366415230918
buri,20.24341308782474
rest,20.197518905027994
church,20.186869005850692
child,20.180695064965605
belov,20.149464159803983
stand,20.075287895983006
forgav,19.99120871113717
egyptian,19.928218898244122
brought,19.890393146880495
pharise,19.886144796744688
elijah,19.886144796744688
found,19.717738619859485
aton,19.662704967567784
pit,19.43926513839088
fill,19.321883137725425
bestow,19.061243491789234
canaan,18.99238548003706
ahab,18.99238548003706
rel,18.99088740001563
piec,18.854902461886752
exampl,18.833801488788342
express,18.833801488788342
partner,18.833801488788342
total,18.833801488788342
helpless,18.833801488788342
household,18.82261960976397
sake,18.785077556842133
nebuchadnezzar,18.76894565086016
difficulti,18.73507845970748
treati,18.73507845970748
villag,18.54550582168325
bore,18.53409991727555
shepherd,18.405055827690234
ammon,18.322065992506346
oxen,18.09862616332944
expos,18.081572130380682
reckon,18.081572130380682
saint,17.959759276426343
forbidden,17.930937173341796
entrust,17.930937173341796
detail,17.930937173341796
silk,17.930937173341796
bearer,17.930937173341796
establish,17.9155715702684
gambl,17.901911287414354
descript,17.901911287414354
aunt,17.901911287414354
unnecessari,17.901911287414354
predecessor,17.901911287414354
kindr,17.901911287414354
untouch,17.901911287414354
trellis,17.901911287414354
gradual,17.901911287414354
proportion,17.901911287414354
prophethood,17.901911287414354
stage,17.901911287414354
qarnayn,17.901911287414354
pre,17.901911287414354
mandatori,17.901911287414354
resum,17.901911287414354
suspici,17.901911287414354
attitud,17.901911287414354
zaqqum,17.901911287414354
sperm,17.901911287414354
bargain,17.901911287414354
patron,17.901911287414354
financi,17.901911287414354
effort,17.901911287414354
arrogantli,17.901911287414354
fund,17.901911287414354
obstruct,17.901911287414354
slightest,17.901911287414354
therefrom,17.901911287414354
brocad,17.901911287414354
emerg,17.901911287414354
atom,17.901911287414354
dhu,17.901911287414354
marit,17.901911287414354
badr,17.901911287414354
strove,17.901911287414354
tyrant,17.901911287414354
baggag,17.901911287414354
afterward,17.875186334152527
test,17.871141715722846
troubl,17.83849879517872
women,17.765186865748387
offspr,17.764267159100665
appear,17.742324334231775
sweet,17.71818030702426
afraid,17.67311596269772
harlot,17.651746504975627
jehoshaphat,17.651746504975627
remnant,17.651746504975627
friend,17.600309219345203
rose,17.514533876042904
inform,17.498883263727834
livestock,17.428306675798716
assuredli,17.428306675798716
amorit,17.428306675798716
eye,17.320484668089478
bless,17.283074103921187
famin,17.27676915287537
fat,17.27103268298785
headlong,17.2513701129296
independ,17.2513701129296
await,17.2513701129296
circumcis,17.20486684662181
demon,17.20486684662181
woe,17.151010099389087
bed,17.056148140298937
endur,17.055490192627364
water,17.04451736837649
coven,17.023197289023745
type,17.0183975625861
regul,17.0183975625861
absenc,17.0183975625861
tire,17.0183975625861
illiter,17.0183975625861
poet,17.0183975625861
compos,17.0183975625861
full,17.000789852156995
vessel,16.981427017444904
gad,16.981427017444904
labor,16.917672075789557
east,16.917672075789557
incur,16.76932951403782
governor,16.757987188267997
shut,16.757987188267997
apostl,16.757987188267997
chaldean,16.757987188267997
reach,16.71432166942167
cross,16.704850964335897
doubl,16.696000511820685
wonder,16.534547359091093
daniel,16.534547359091093
sanctifi,16.534547359091093
sea,16.463996115205763
clean,16.40970137699544
wish,16.344758017284093
trespass,16.311107529914185
likewis,16.311107529914185
matur,16.308967409850176
bit,16.308967409850176
poor,16.236808952750817
arm,16.22098473085266
secur,16.197888764426132
preciou,16.087667700737278
grace,15.98368964002493
eaten,15.953962256743022
pray,15.93478738024161
greatli,15.76525059801255
offic,15.734449192025384
chamber,15.734449192025384
crown,15.640788042383466
levi,15.640788042383466
part,15.634342747219435
mind,15.59448614618755
stretch,15.550763765307295
hair,15.512043146436596
depriv,15.466390949988066
befal,15.466390949988066
due,15.445489853967233
dan,15.417348213206557
amen,15.417348213206557
syrian,15.417348213206557
safe,15.389105433538589
fals,15.361058317701557
half,15.262383716904127
marri,15.223270020199582
passov,15.193908384029651
forsaken,15.193908384029651
reuben,15.193908384029651
simon,15.193908384029651
tomb,15.193908384029651
hasti,15.170313685241481
possess,15.163431840128059
tabl,15.07344190772518
intent,15.024766571465461
syria,14.970468554852744
stumbl,14.844986118800863
couch,14.84404708066772
interest,14.84404708066772
strang,14.809205499112554
barren,14.78327883223378
forsak,14.74702872567584
provok,14.74702872567584
hebron,14.74702872567584
cedar,14.74702872567584
bad,14.731931418364887
gloriou,14.731931418364887
wing,14.633643557670553
fallen,14.622691012394124
divis,14.52358889649893
teacher,14.52358889649893
bowl,14.52358889649893
ark,14.444679675185451
cattl,14.424902376433872
wicked,14.348007788853883
edg,14.300149067322025
song,14.300149067322025
longer,14.286156694578073
dwell,14.267129567713365
seek,14.246303635164134
seventi,14.194182412773033
slew,14.176743889214162
gabriel,14.125351116591258
reconcili,14.125351116591258
argument,14.125351116591258
nearest,14.125351116591258
certainti,14.125351116591258
galile,14.07670923814512
abimelech,14.07670923814512
vineyard,14.054154554555575
trembl,13.974585909844564
readi,13.974585909844564
exceedingli,13.955993866779968
mountain,13.894835866771441
anymor,13.85326940896821
jericho,13.85326940896821
eleazar,13.85326940896821
selah,13.85326940896821
profan,13.85326940896821
bethel,13.85326940896821
bow,13.752238505304916
foolish,13.733828565314443
tenth,13.733828565314443
hear,13.722304975848841
enlighten,13.694932508086035
john,13.630395509880962
cherubim,13.629829579791306
ordin,13.629829579791306
length,13.629829579791306
furi,13.629829579791306
width,13.629829579791306
shape,13.548577417907321
perish,13.527752407608748
exchang,13.465571819380813
foot,13.438837415963208
ta,13.426433465560763
bash,13.426433465560763
forelock,13.426433465560763
emigr,13.426433465560763
mischief,13.426433465560763
fluent,13.426433465560763
obligatori,13.426433465560763
illeg,13.426433465560763
prompt,13.426433465560763
impiou,13.426433465560763
immatur,13.426433465560763
blacken,13.426433465560763
qibla,13.426433465560763
brink,13.426433465560763
ya,13.426433465560763
devotedli,13.426433465560763
depend,13.426433465560763
immigr,13.426433465560763
denial,13.426433465560763
omnipres,13.426433465560763
paltri,13.426433465560763
equival,13.426433465560763
benefici,13.426433465560763
benevol,13.426433465560763
mould,13.426433465560763
kinsmen,13.426433465560763
eventu,13.426433465560763
modest,13.426433465560763
disrespect,13.426433465560763
essenc,13.426433465560763
sheer,13.426433465560763
bequest,13.426433465560763
migrat,13.426433465560763
onlook,13.426433465560763
wrongli,13.426433465560763
duli,13.426433465560763
enjoin,13.426433465560763
clot,13.426433465560763
triumphant,13.426433465560763
befel,13.426433465560763
patern,13.426433465560763
matern,13.426433465560763
phase,13.426433465560763
salti,13.426433465560763
elia,13.426433465560763
loser,13.426433465560763
guil,13.426433465560763
tur,13.426433465560763
third,13.426433465560763
winner,13.426433465560763
amus,13.426433465560763
merit,13.426433465560763
manifest,13.418079138157768
brook,13.406389750614398
street,13.316372899996427
wast,13.316372899996427
seat,13.289607207615802
wept,13.289607207615802
foreign,13.289607207615802
repel,13.254386409006761
last,13.254386409006761
accumul,13.254386409006761
discord,13.254386409006761
involv,13.254386409006761
retreat,13.254386409006761
consist,13.254386409006761
disappoint,13.254386409006761
agoni,13.254386409006761
huge,13.254386409006761
call,13.233505043537683
bring,13.206135888539519
abner,13.182949921437492
weari,13.182949921437492
balaam,13.182949921437492
canaanit,13.182949921437492
lebanon,13.182949921437492
throw,13.1800655798369
thing,13.048868159641419
servic,13.030157009244947
come,13.02553155751216
iron,13.007182570452644
zedekiah,12.959510092260585
shechem,12.959510092260585
compet,12.907034083354036
respect,12.904710042914138
count,12.878081597605476
territori,12.845542220543933
despis,12.82176416490863
sign,12.78928989399578
crumbl,12.766216995766863
infidel,12.766216995766863
develop,12.766216995766863
suspicion,12.766216995766863
hord,12.766216995766863
tumbl,12.766216995766863
intens,12.766216995766863
action,12.766216995766863
flour,12.736070263083679
uncircumcis,12.736070263083679
mordecai,12.736070263083679
yoke,12.736070263083679
girl,12.66059160001042
inquir,12.659103252045641
grow,12.640750596920903
utterli,12.576235855772001
top,12.576235855772001
bashan,12.512630433906773
abram,12.512630433906773
articl,12.512630433906773
fool,12.405854999624772
marvel,12.401647819610368
keep,12.397880293026693
oppos,12.358608815219874
affect,12.358608815219874
listen,12.320150075383282
ox,12.289190604729864
lose,12.234107408764816
save,12.220740174689494
seed,12.219559919881872
free,12.20174969539109
counsel,12.14488744150468
multipli,12.14488744150468
hatr,12.123047691226882
unleaven,12.065750775552956
jehu,12.065750775552956
damascu,12.065750775552956
pride,12.038198627514301
hide,11.996207634255935
baptiz,11.957939997265564
sixti,11.957939997265564
defend,11.95792896335488
laban,11.842310946376053
afar,11.842310946376053
husband,11.816918948250297
hard,11.811327016968391
begin,11.787224756668467
drew,11.784412194084943
heap,11.73616160599814
jew,11.728307573478762
foundat,11.716674076704352
present,11.712961762341559
retali,11.669223885355969
relief,11.669223885355969
forefath,11.669223885355969
immort,11.669223885355969
avail,11.669223885355969
hollow,11.669223885355969
graze,11.669223885355969
marriag,11.637105049889488
violenc,11.618871117199147
astonish,11.618871117199147
ephah,11.618871117199147
weep,11.577790668217036
breath,11.566070475753566
spear,11.514436809501987
wound,11.514436809501987
fourth,11.512984686022879
cleans,11.502311371715832
ate,11.480625224489291
confus,11.452162619780026
herd,11.395431288022237
provinc,11.395431288022237
encamp,11.395431288022237
harlotri,11.395431288022237
wail,11.395431288022237
jehoiada,11.395431288022237
tyre,11.395431288022237
naphtali,11.395431288022237
lampstand,11.395431288022237
sprinkl,11.395431288022237
height,11.347872366178407
recogn,11.345335807721597
entranc,11.292768243585533
dri,11.278448050526375
tongu,11.258381528721971
famili,11.21865663748403
confirm,11.19960183917489
devil,11.19960183917489
horsemen,11.171991458845332
fortifi,11.171991458845332
zadok,11.171991458845332
account,11.12936131945625
mount,11.12860163537907
agreement,11.093080918518314
swift,11.078017650009116
synagogu,11.07115871977776
allow,11.026326701630342
intercess,11.026326701630342
condit,11.026326701630342
socket,10.948551629668426
daili,10.948551629668426
maidserv,10.948551629668426
pilat,10.948551629668426
supplic,10.948551629668426
thresh,10.948551629668426
purpl,10.948551629668426
shield,10.911931948732583
advis,10.896505344856061
corner,10.84961124021979
robe,10.84961124021979
snare,10.84961124021979
useless,10.795670604121979
climb,10.795670604121979
descend,10.780425370948265
hebrew,10.725111800491522
josiah,10.725111800491522
asa,10.725111800491522
sold,10.647218246356145
fig,10.628129014096952
bear,10.542734367260286
aveng,10.501671971314611
ephod,10.501671971314611
harp,10.501671971314611
esther,10.501671971314611
adversari,10.501671971314611
repay,10.501671971314611
gentli,10.487238001116483
insist,10.487238001116483
extrem,10.487238001116483
crime,10.487238001116483
harder,10.487238001116483
addit,10.487238001116483
balanc,10.487238001116483
ceil,10.487238001116483
foremost,10.487238001116483
quantiti,10.487238001116483
deep,10.476644620296193
lamp,10.476644620296193
sought,10.473908502755888
law,10.401808972298339
slave,10.37970491155741
touch,10.285480885735184
mother,10.278998910572419
aroma,10.278232142137705
perceiv,10.278232142137705
isaiah,10.278232142137705
genealog,10.278232142137705
uncov,10.259264418121578
help,10.221349001256698
abid,10.185374305035648
leader,10.127719144621949
night,10.118120121625914
palm,10.117549552964716
azariah,10.0547923129608
blameless,10.0547923129608
judea,10.0547923129608
rehoboam,10.0547923129608
wive,10.027951082894104
sin,9.88497897846421
scribe,9.848636389956816
dilig,9.831352483783892
joash,9.831352483783892
net,9.831352483783892
sackcloth,9.831352483783892
