token,score
back,63.704063663787785
parabl,63.4707495564096
author,63.14081575280111
inhabit,62.262216223617955
gift,61.74093383113114
return,61.00139095805038
lust,60.883755751079846
come,60.556619083655534
resist,60.45521380345086
antioch,60.45521380345086
elect,60.20042370546439
gold,59.09329225598751
godli,59.016269585918124
cubit,58.745955706299114
camp,58.33809187280236
scribe,57.85162570413529
soldier,57.39750989356172
citi,57.22586705493736
caesarea,56.89902475618905
amaz,55.223324142078184
favor,55.16768822368494
loud,54.806327189853455
tomb,53.975929356370585
enemi,53.71275365073612
made,53.524405315799925
place,53.51288186923983
guidanc,53.42798076111721
joshua,53.42571366511026
capernaum,53.34283570892723
bondserv,53.34283570892723
bold,53.287047506827264
saul,53.16533153263935
servant,53.11970873402622
anger,52.87680434240306
princ,52.73507660443967
iniqu,52.69180220575539
solomon,52.527908115786325
water,52.34844233864609
side,52.27553984129842
twenti,52.255880542089265
enter,52.09724510381556
babylon,51.98391943451573
dwell,51.543304190391694
ark,51.201185395459675
punish,50.19464700572158
sinner,49.889075133693964
lazaru,49.78664666166542
ephesu,49.78664666166542
baptist,49.78664666166542
natur,49.67097221275656
immor,49.20601013493489
meet,49.1881297558084
devil,48.828702890025454
fellowship,48.151483470790694
teach,47.8950805243833
jacob,47.58219769699114
disbeliev,47.523976498640465
sword,47.06989271781597
martha,46.230457614403605
epistl,46.230457614403605
dragon,46.230457614403605
sadduce,46.230457614403605
sail,46.07664395267243
obtain,46.07664395267243
silver,45.96607126638277
call,45.91311185782416
creat,45.86500438602765
battl,45.54585695556308
mountain,45.276450801764284
valley,45.27592057081263
ask,45.00442377855031
torment,44.99231223275646
river,44.95206170049649
wick,44.74252954600038
tabernacl,44.58847140370055
prison,44.530412640194704
moab,44.429584001350094
blasphem,44.41114511344786
destroy,44.33275687077535
region,44.193769375910406
face,43.962028886452515
gate,43.92323099854396
abound,43.91951502653857
commend,43.603960895816435
statut,43.30478440637921
overcom,43.112971150413614
cover,42.79577089701927
andrew,42.674268567141795
festu,42.674268567141795
crow,42.674268567141795
titu,42.674268567141795
infirm,42.674268567141795
magdalen,42.674268567141795
rooster,42.674268567141795
begin,42.53428732292814
grain,42.51358306310656
month,42.18344149024748
nation,41.823056727752686
fulfil,41.681713562157256
ephraim,41.06124508148167
earth,40.9411558655137
captiv,40.680213914987455
manifest,40.67741261404143
book,40.67297023223719
fell,40.604402735862216
border,40.21838868605309
heavenli,40.01687187229502
thousand,39.8918895043246
power,39.698909336871374
tribe,39.587581352268884
fornic,39.4303519861486
burn,39.29100264872503
risen,39.13476546915579
agrippa,39.11807951987997
hade,39.11807951987997
supper,39.11807951987997
achaia,39.11807951987997
fire,39.09312666717687
set,39.05162159091854
ram,39.029186933511255
wall,39.02509169567861
loos,38.84181652126354
act,38.6118270055318
wit,38.555613521788615
bronz,38.53276753502051
joab,38.52438612775293
disobedi,38.521838988563275
write,38.214867318739984
work,38.20669031508756
weak,37.705454817099806
reconcil,37.5671094388034
bull,37.491017934941866
cut,37.153296572987664
shekel,37.11838663403931
contrari,36.95485331781665
sake,36.81160510707325
chariot,36.436685564450464
leader,36.23773007727231
merci,36.181917420216905
vinedress,36.067352074647275
rabbi,36.033775474410106
tent,35.881316647959906
edif,35.56189047261815
sila,35.56189047261815
anania,35.56189047261815
lake,35.56189047261815
apollo,35.56189047261815
thoma,35.56189047261815
zebede,35.56189047261815
unbelief,35.56189047261815
iscariot,35.56189047261815
barabba,35.56189047261815
corneliu,35.56189047261815
edifi,35.56189047261815
male,35.43697849405394
revel,35.33757992754082
lie,34.81545013021241
greater,34.66913038331455
reason,34.64286156769091
belong,34.353578820685925
gilead,34.3063876466121
confess,34.11491053181519
wed,34.04833955145187
hide,34.03849003096077
soul,33.83364664641248
sanctuari,33.727824868597814
glorifi,33.67325918679967
garden,33.661667184853485
benjamin,33.384431220544855
brought,33.22856972181814
young,33.01250962112645
bow,33.001758211560364
assyria,32.900388152898486
approv,32.84542175474571
consum,32.8301167992561
path,32.8301167992561
manasseh,32.61316158474289
morn,32.46097975178181
coven,32.32044397836079
seal,32.19508935846795
persever,32.005701425356335
caiapha,32.005701425356335
surnam,32.005701425356335
elizabeth,32.005701425356335
peril,32.005701425356335
incorrupt,32.005701425356335
flock,31.937745755462796
pillar,31.72214798738853
field,31.594609539144322
baal,31.511030834235207
savior,31.464769197940612
lose,31.23025722692631
blind,31.22915621247975
jeremiah,31.220664841238506
forev,31.15486865880346
longer,31.07582411237039
north,30.94944184152037
tax,30.795589986970324
tempt,30.717762635114944
desol,30.714742210434828
roman,30.53637314772039
samaritan,30.53637314772039
sir,30.53637314772039
translat,30.53637314772039
liberti,30.441877875539923
bridegroom,30.441877875539923
congreg,30.211984194141518
decre,30.211984194141518
jonathan,30.088389165471263
deed,30.060775363993983
guid,29.92408272820236
fragrant,29.801821101050052
asleep,29.686476354309672
depart,29.62335843862973
longsuff,29.508134792959062
worri,29.508134792959062
loav,29.297330042396446
reign,28.806672904655535
unjust,28.76174016005975
beth,28.682389671757655
edom,28.682389671757655
persuad,28.662701919811987
conduct,28.635224094493275
accord,28.635224094493275
felix,28.449512378094525
lawyer,28.449512378094525
galilean,28.449512378094525
imposs,28.449512378094525
rome,28.449512378094525
tare,28.449512378094525
samuel,28.4388609802634
bewar,28.008936499369913
hezekiah,27.975157410782455
inherit,27.928398827289154
sit,27.900622931299047
thirti,27.895590456266113
perfect,27.886157746668253
strength,27.658179009891583
skin,27.557590076786767
terribl,27.276390178044046
sign,27.13922553184916
unbeliev,27.121885524807215
devout,27.033251272694972
jeroboam,26.995190279301323
war,26.85033010088879
fifti,26.84886930558317
abomin,26.82774099735381
releas,26.781253309151325
hell,26.581853307390645
court,26.577733870540452
prais,26.569241606403786
east,26.561226353821148
gentl,26.556997025323042
opportun,26.556997025323042
hope,26.50992561027684
shortli,26.395308693429374
fight,26.353606570608697
twelv,26.32428004893931
caus,26.29874552388584
wineskin,26.286901324099063
boldli,26.20211955766887
marketplac,26.20211955766887
rais,25.8944193904044
absalom,25.870390684330435
pagan,25.870390684330435
number,25.745691243549693
idol,25.728468462361594
seed,25.683104254747548
built,25.56300283116049
repent,25.532603044028555
repli,25.460989059835864
sick,25.456003224111928
transgress,25.35286121207657
captain,25.23151390015988
dwelt,25.117594861067396
plunder,25.107628097861415
praetorium,24.89332333083271
necess,24.89332333083271
stephen,24.89332333083271
bethani,24.89332333083271
denariu,24.89332333083271
bottomless,24.89332333083271
tetrarch,24.89332333083271
remiss,24.89332333083271
paralyt,24.89332333083271
convict,24.89332333083271
cilicia,24.89332333083271
good,24.89258678850769
aton,24.745591089359547
covet,24.562993657376218
justic,24.413978635686977
majest,24.183191291874103
wood,24.144224597622703
judg,24.01567528773673
ahab,23.901991393131375
half,23.87464139329989
unright,23.78863022974219
egyptian,23.722394019370746
heart,23.673182709018924
judgment,23.65475963248656
nebuchadnezzar,23.62079149438866
defeat,23.62079149438866
offens,23.604130135495105
zacharia,23.541922102610986
compel,23.477718839662913
goat,23.474273372684575
confid,23.467795205546782
fat,23.449064374376132
zion,23.20777193531669
possess,23.170530724426506
suppos,23.163798385515456
colt,23.119871539904214
babe,23.119871539904214
speak,23.103532307357426
plain,23.058391696903215
upright,23.058391696903215
ammon,23.058391696903215
owe,23.016010220288905
island,23.016010220288905
absent,22.93459260114354
recompens,22.810450966537374
chamber,22.777191798160494
ungodli,22.766600692331604
urg,22.766600692331604
templ,22.72065518716385
propheci,22.318629399220463
strong,22.31447734547042
jordan,22.28462467560594
practic,22.263307828145216
death,22.25612184699099
struck,22.149689000463184
listen,22.085272428956443
amorit,21.933592101932327
establish,21.66005645486013
freeli,21.638737201282005
news,21.60632401040139
incens,21.34849758462774
bethsaida,21.337134283570897
alexand,21.337134283570897
beelzebub,21.337134283570897
nathanael,21.337134283570897
barrack,21.337134283570897
citizen,21.337134283570897
philippi,21.337134283570897
cepha,21.337134283570897
imit,21.337134283570897
thessalonica,21.337134283570897
unfruit,21.337134283570897
denarii,21.337134283570897
sober,21.337134283570897
passion,21.337134283570897
aquila,21.337134283570897
transform,21.337134283570897
jose,21.337134283570897
chain,21.33050907450434
condemn,21.2308235159081
perceiv,21.12997287905218
happi,21.12788442245089
bear,21.11064790921382
properti,21.089992405704162
piou,21.089992405704162
testifi,21.067226253958854
human,21.065247229229527
revil,21.011912175579965
sweet,20.958155486956286
exist,20.958155486956286
break,20.928541799837888
dust,20.921692842199583
sing,20.819434856880555
taught,20.65861131920693
forgiv,20.60322059497941
consecr,20.567179569490996
wive,20.295836782921196
hill,20.255047301917312
lip,20.255047301917312
record,20.24639270947599
fervent,20.06680790182146
implor,20.00843593614751
equal,19.985378275776526
flow,19.893250117148174
guardian,19.886127355570682
object,19.7151759930743
melchizedek,19.672089861972708
advantag,19.672089861972708
eagerli,19.672089861972708
heaven,19.598455398889246
south,19.588087589238405
esau,19.579806782986914
earthquak,19.57108297651338
livestock,19.446030624267454
lion,19.426831666044684
deceiv,19.416845999384897
disbelief,19.402793013247827
dan,19.402793013247827
shield,19.402793013247827
age,19.174964849208425
donkey,19.170281360911925
wealth,19.165802651756167
wilder,19.157460873145837
falsehood,19.121593114505103
territori,19.121593114505103
delight,19.051892454443053
arm,18.930579937780244
gad,18.885600256250974
refug,18.885600256250974
pray,18.8758220460118
femal,18.80437291569116
bone,18.79094611011919
laid,18.788963807361064
fact,18.64026610000772
way,18.627149574507115
chaldean,18.60542446083211
cedar,18.559193317019655
sacr,18.559193317019655
hebron,18.559193317019655
jinn,18.27799341827694
swine,18.14247476902457
say,18.14247476902457
reward,18.137006320122765
lift,18.110878398086857
stream,18.04515704287032
susten,18.04515704287032
evid,18.01432455229838
carv,17.996793519534215
cattl,17.940658323979953
group,17.940658323979953
spat,17.780945236309076
tychicu,17.780945236309076
sanctif,17.780945236309076
speck,17.780945236309076
laodicea,17.780945236309076
troa,17.780945236309076
lystra,17.780945236309076
brotherli,17.780945236309076
priscilla,17.780945236309076
herodia,17.780945236309076
proconsul,17.780945236309076
demonstr,17.780945236309076
paralyz,17.780945236309076
hymn,17.780945236309076
toler,17.780945236309076
diana,17.780945236309076
pamphylia,17.780945236309076
earnest,17.780945236309076
galatia,17.780945236309076
matthew,17.780945236309076
gaiu,17.780945236309076
alphaeu,17.780945236309076
corinth,17.780945236309076
aristarchu,17.780945236309076
disqualifi,17.780945236309076
hearer,17.780945236309076
hosanna,17.780945236309076
deacon,17.780945236309076
conform,17.780945236309076
graft,17.780945236309076
effect,17.716960944791246
abimelech,17.715593620791495
redeem,17.662348343192956
curs,17.580132847423
readi,17.519463801396803
trust,17.50009977538685
height,17.4850097589662
astray,17.468008277297347
prostrat,17.434393722048775
selah,17.434393722048775
eleazar,17.434393722048775
bethel,17.434393722048775
jehoshaphat,17.38555640297021
remnant,17.38555640297021
forc,17.381059620160965
head,17.273678420569496
forgiven,17.231335957323576
told,17.195649131127333
injustic,17.15319382330605
furi,17.15319382330605
firstborn,17.131531002464627
front,17.10814578624372
top,17.10688144027871
utterli,17.10688144027871
joppa,16.96542393908389
gnash,16.96542393908389
alm,16.96542393908389
worldli,16.924993055559547
syrian,16.924993055559547
agre,16.921529640447414
choos,16.906273362336467
blasphemi,16.90440081626178
canaan,16.832868477310818
benefit,16.830833592426742
reuben,16.645037272107963
fear,16.63911959124378
choke,16.61485794288116
wicked,16.613533934467558
lebanon,16.590794025820607
abner,16.590794025820607
canaanit,16.590794025820607
paradis,16.559026631861386
gladli,16.55699073758552
assur,16.55699073758552
afflict,16.427437468633602
dri,16.41529993517591
unprofit,16.3753403234222
fragment,16.3753403234222
zedekiah,16.309594127077887
prosper,16.234720922523966
lot,16.160221989180396
joseph,16.130749658050778
satisfi,16.085238806594887
adulteri,16.05001136707264
repair,16.028394228335163
haman,16.028394228335163
mordecai,16.028394228335163
mean,16.009859334516246
daniel,15.999527449612415
descend,15.954407959588126
mighti,15.867117832253008
protect,15.805399604576179
bashan,15.747194329592439
articl,15.747194329592439
abram,15.747194329592439
midst,15.741980432118742
deal,15.72264994179602
attack,15.72264994179602
resurrect,15.688881883477547
sacrific,15.668832629741608
permit,15.617806041038573
noah,15.595481718885166
wise,15.47116851109711
rebelli,15.465994430849719
benefic,15.465994430849719
ishmael,15.465994430849719
drive,15.465498763386952
rest,15.429220788904273
openli,15.358881317557472
temptat,15.358881317557472
dream,15.340618258274718
oil,15.301026627290097
carri,15.2534675553296
jehu,15.184794532106997
grave,15.173288554496247
rebel,15.169260198635875
rod,15.107444473806856
spear,14.966145359176304
counsel,14.908782172528879
laban,14.903594633364271
vow,14.89275839964849
cherubim,14.686488926574778
entranc,14.686488926574778
width,14.686488926574778
length,14.686488926574778
arrow,14.686488926574778
mina,14.648665021198223
winter,14.648665021198223
dare,14.648665021198223
cheer,14.648665021198223
west,14.647485025201334
doom,14.62239473462155
ephah,14.62239473462155
slain,14.568806329181587
corrupt,14.56176106520545
slaughter,14.483075913209651
brook,14.406883942844626
pleasant,14.341194835878827
curtain,14.341194835878827
encamp,14.341194835878827
harlotri,14.341194835878827
jehoiada,14.341194835878827
communion,14.224756189047262
omega,14.224756189047262
macedonian,14.224756189047262
aground,14.224756189047262
sphere,14.224756189047262
disorderli,14.224756189047262
convuls,14.224756189047262
alpha,14.224756189047262
credit,14.224756189047262
proselyt,14.224756189047262
bartholomew,14.224756189047262
tarsu,14.224756189047262
patriarch,14.224756189047262
athen,14.224756189047262
tame,14.224756189047262
anna,14.224756189047262
propiti,14.224756189047262
mammon,14.224756189047262
legion,14.224756189047262
hospit,14.224756189047262
unworthi,14.224756189047262
silvanu,14.224756189047262
crete,14.224756189047262
stewardship,14.224756189047262
salut,14.224756189047262
changer,14.224756189047262
pontiu,14.224756189047262
fabl,14.224756189047262
ephesian,14.224756189047262
thyatira,14.224756189047262
element,14.224756189047262
bishop,14.224756189047262
master,14.16371944332661
joy,14.07572718430189
fortifi,14.059994937136103
calam,14.059994937136103
anim,14.058299140250973
die,14.008167482364565
pertain,14.00794145038665
appeal,14.00794145038665
knock,14.00794145038665
stori,13.84783896659252
job,13.84783896659252
boil,13.778795038393383
socket,13.778795038393383
assembl,13.675206822504107
deni,13.63462156925756
broken,13.62361645800814
oppress,13.579048312837289
elisha,13.568404763235764
flour,13.568404763235764
recit,13.497595139650661
consol,13.493982339092646
idl,13.493982339092646
convinc,13.478406240451346
cornerston,13.478406240451346
princip,13.478406240451346
rock,13.474584020862393
home,13.467134709466293
wast,13.413870498676905
custom,13.338830939958171
appoint,13.3045040720732
pain,13.296391768381403
subject,13.29390123597617
parent,13.29390123597617
ancient,13.289033620428505
man,13.24559432642445
ephod,13.21639524090794
esther,13.21639524090794
pretens,13.197654346714687
hundredfold,13.197654346714687
contradict,13.197654346714687
farther,13.197654346714687
dissens,13.197654346714687
steadfastli,13.197654346714687
begotten,13.179549376247955
mount,13.171983054185024
religion,13.14744879979748
sprang,13.143450662049531
sower,13.143450662049531
mediat,13.143450662049531
danger,13.143450662049531
maim,13.143450662049531
eye,13.136216962839322
husband,13.116050600356278
wing,13.06810769572727
slay,13.009728977837083
plant,12.898313430349464
night,12.872276173117516
rain,12.850535996755397
refus,12.832452137262823
spread,12.790927693704624
person,12.751603578527835
execut,12.747314955449085
pride,12.747314955449085
thiev,12.678300612196336
robber,12.678300612196336
jewish,12.678300612196336
beauti,12.654473558837019
disgrac,12.653995443422495
azariah,12.653995443422495
invent,12.653995443422495
skill,12.653995443422495
ride,12.653995443422495
seventi,12.546110645653267
famin,12.539485967390924
fine,12.505060983980073
daili,12.504899805239894
hors,12.500071268133462
belief,12.451334249954384
beat,12.44710327075666
needi,12.372795544679773
joash,12.372795544679773
univers,12.372795544679773
give,12.290605079172996
ran,12.219045418022922
hardship,12.17225241686696
feet,12.121794308826344
magician,12.091595645937051
line,12.091595645937051
hittit,12.091595645937051
rachel,12.091595645937051
start,12.091595645937051
gibeah,12.091595645937051
fought,12.085702857576685
sabbath,12.03079934611111
priest,11.905348647042882
perdit,11.894315114871095
meat,11.893253645177786
profit,11.89128169327573
bore,11.889973192089936
steward,11.867538791428654
mold,11.81039574719433
envi,11.733897602773391
strike,11.731669152831653
chief,11.6804281996564
uncov,11.6680015081094
support,11.6680015081094
increas,11.615164369573716
shechem,11.587373080107309
prophet,11.579642158001562
relat,11.529195848451607
plan,11.505463693706039
consid,11.505463693706039
tongu,11.494655820177341
murder,11.492315670107535
command,11.392511009782865
scourg,11.353279266331043
sworn,11.335525627561092
sky,11.29399106309078
mizpah,11.247995949708887
shimei,11.247995949708887
desir,11.164354563944062
sour,11.159314699610231
debtor,11.159314699610231
imput,11.159314699610231
stripe,11.159314699610231
stumbl,11.099215005849592
led,11.098661426685728
light,11.051605449549362
respons,11.03935108790759
intend,11.024333676027226
kill,11.021090663827975
shout,10.99255111001938
mute,10.989381741662529
benaiah,10.966796050966163
issu,10.966796050966163
pronounc,10.966796050966163
remov,10.898893166406515
minist,10.863646826872552
heap,10.86230693490724
seventh,10.848099745952158
wors,10.818930708919272
fit,10.818930708919272
open,10.810735754429466
dedic,10.778195208231102
midian,10.778195208231102
pursu,10.72961922097379
forbid,10.700007578048425
concubin,10.685596152223441
wheel,10.685596152223441
cart,10.685596152223441
shemaiah,10.685596152223441
muslim,10.685596152223441
hadad,10.685596152223441
pole,10.685596152223441
pontu,10.668567141785449
carous,10.668567141785449
apostleship,10.668567141785449
uninform,10.668567141785449
progress,10.668567141785449
epaphra,10.668567141785449
gallio,10.668567141785449
thessalonian,10.668567141785449
entertain,10.668567141785449
persuas,10.668567141785449
dema,10.668567141785449
simplic,10.668567141785449
arimathea,10.668567141785449
discuss,10.668567141785449
ambit,10.668567141785449
herodian,10.668567141785449
tiberia,10.668567141785449
insubordin,10.668567141785449
foretold,10.668567141785449
joanna,10.668567141785449
spong,10.668567141785449
nicodemu,10.668567141785449
tanner,10.668567141785449
mile,10.668567141785449
golgotha,10.668567141785449
mistaken,10.668567141785449
cyren,10.668567141785449
crumb,10.668567141785449
unwash,10.668567141785449
decapoli,10.668567141785449
impart,10.668567141785449
revelri,10.668567141785449
selfish,10.668567141785449
skiff,10.668567141785449
itali,10.668567141785449
freewoman,10.668567141785449
siloam,10.668567141785449
perga,10.668567141785449
iconium,10.668567141785449
illumin,10.668567141785449
dissip,10.668567141785449
cana,10.668567141785449
tranc,10.668567141785449
bernic,10.668567141785449
flavor,10.668567141785449
alexandrian,10.668567141785449
bodili,10.668567141785449
cyrenian,10.668567141785449
zeu,10.668567141785449
phoenicia,10.668567141785449
alleluia,10.668567141785449
evangelist,10.668567141785449
justu,10.668567141785449
derb,10.668567141785449
claudiu,10.668567141785449
gadaren,10.668567141785449
sailor,10.668567141785449
luke,10.668567141785449
lysia,10.668567141785449
justif,10.668567141785449
holi,10.643753837921885
strive,10.628664917173797
passov,10.529712019575722
vehement,10.505956087789983
knelt,10.505956087789983
cloak,10.505956087789983
arrest,10.505956087789983
safe,10.492394118321629
naked,10.492394118321629
camel,10.479387049257996
gather,10.456010409683046
unseen,10.404396253480718
valor,10.404396253480718
vaniti,10.404396253480718
inclin,10.404396253480718
seir,10.404396253480718
admit,10.404396253480718
ai,10.404396253480718
heritag,10.404396253480718
fatherless,10.404396253480718
dismay,10.404396253480718
mix,10.32724853763727
samaria,10.293538952347497
horn,10.256365069156967
forest,10.221315400292706
advic,10.221315400292706
weigh,10.221315400292706
floor,10.221315400292706
spoil,10.219352694695612
elder,10.209919864542409
common,10.169053803524907
ben,10.123196354737996
merari,10.123196354737996
fever,10.122806812821015
diseas,10.105639203024957
obey,10.085889155457817
heir,10.060412440107822
terror,10.060402874007675
spend,10.059156806441234
iron,10.059156806441234
bondwoman,10.004217968073755
uproar,10.004217968073755
mustard,10.004217968073755
copper,10.004217968073755
affirm,10.004217968073755
scorpion,10.004217968073755
oxen,9.997188100360956
mankind,9.968884379670882
ring,9.946625058574087
blue,9.943063677785341
fled,9.8870710413953
pass,9.88358751628011
girl,9.862334527339113
virtuou,9.841996455995274
gilgal,9.841996455995274
hamath,9.841996455995274
caleb,9.841996455995274
jehoiakim,9.841996455995274
gath,9.841996455995274
club,9.836044930986354
conclud,9.836044930986354
stoni,9.836044930986354
unmarri,9.836044930986354
principl,9.836044930986354
motion,9.836044930986354
fleshli,9.836044930986354
temper,9.836044930986354
convers,9.836044930986354
undefil,9.836044930986354
behead,9.836044930986354
salmon,9.836044930986354
livelihood,9.836044930986354
enjoy,9.794043794619203
balaam,9.794043794619203
end,9.788482265279843
devour,9.730939830527625
forsak,9.72471872004868
portion,9.714699424217706
fast,9.679560033591082
bounti,9.67422966804555
provinc,9.67422966804555
shoulder,9.664949079754038
stronghold,9.664949079754038
asher,9.664949079754038
worship,9.66118342006394
ruler,9.607162865775159
disobey,9.560796557252552
ramah,9.560796557252552
ahaziah,9.560796557252552
chronicl,9.560796557252552
wooden,9.560796557252552
dew,9.560796557252552
cake,9.560796557252552
pledg,9.560796557252552
town,9.556383771855318
evil,9.553317582211363
lowli,9.532241549867134
palac,9.528196467622255
forget,9.500469191156853
build,9.48356527283746
swore,9.461264883855904
tenth,9.461264883855904
sow,9.434097141641391
zadok,9.40218645784558
duti,9.40218645784558
treacher,9.386981400804231
star,9.340430778370639
gatekeep,9.279596658509828
choic,9.279596658509828
prey,9.279596658509828
singer,9.279596658509828
amaziah,9.279596658509828
besieg,9.279596658509828
thick,9.279596658509828
sihon,9.279596658509828
pomegran,9.279596658509828
jebusit,9.279596658509828
cow,9.279596658509828
physician,9.27360506536642
humil,9.27360506536642
sickl,9.27360506536642
drag,9.27360506536642
tower,9.26288782735323
dilig,9.234008701429739
edg,9.206541566093573
thresh,9.13051699003511
issachar,9.109171391112616
balak,9.109171391112616
woven,9.109171391112616
warn,9.05849169784166
buri,9.043671708336571
shiloh,8.998396759767108
attract,8.998396759767108
ascrib,8.998396759767108
beersheba,8.998396759767108
gibeon,8.998396759767108
sheba,8.998396759767108
ornament,8.998396759767108
awesom,8.998396759767108
heshbon,8.998396759767108
overlaid,8.998396759767108
offend,8.99094174511442
fault,8.99094174511442
fourth,8.95982464634244
will,8.932071289457069
sown,8.892553959972114
tradit,8.878806889248683
josiah,8.859244623513485
asa,8.859244623513485
devis,8.831530875873556
dweller,8.831530875873556
ox,8.734004138648674
discharg,8.717196861024387
perpetu,8.717196861024387
capit,8.717196861024387
respit,8.717196861024387
conceal,8.717196861024387
firm,8.717196861024387
color,8.717196861024387
fish,8.714070107557763
pay,8.637972881682716
footstool,8.624992937543304
accompani,8.624992937543304
sever,8.609788948093183
reap,8.559999499917172
guilt,8.55407289312186
piti,8.55407289312186
nathan,8.55407289312186
glad,8.516751625198328
ten,8.507810695465263
neck,8.491766488388382
weight,8.470493297318086
forsaken,8.455693004285433
highli,8.45220040813089
win,8.45220040813089
malic,8.45220040813089
hypocrisi,8.45220040813089
pardon,8.435996962281665
hilkiah,8.435996962281665
fortress,8.435996962281665
ammonit,8.435996962281665
acacia,8.435996962281665
march,8.435996962281665
nun,8.435996962281665
tribut,8.435996962281665
foolish,8.430594190119267
restor,8.401282779195473
creatur,8.400151453404774
reject,8.396067013678017
spring,8.371653195444141
servic,8.284226045959874
astonish,8.277390677255264
cast,8.224627447966814
deep,8.206524432068198
multipli,8.174169874804889
shaken,8.170880304984692
leah,8.154797063538943
singl,8.154797063538943
kirjath,8.154797063538943
asaph,8.154797063538943
pot,8.154797063538943
gedaliah,8.154797063538943
jezreel,8.154797063538943
retribut,8.154797063538943
lovingkind,8.154797063538943
kid,8.154797063538943
hananiah,8.154797063538943
whomev,8.134594046447441
manner,8.091691921690481
name,8.081196205884224
feed,8.066487428660691
reproach,8.066487428660691
rehoboam,8.04807486587423
prevent,7.999763724806208
bath,7.999763724806208
redempt,7.992569066924988
fulli,7.9763407415857
chang,7.9482327746393455
honey,7.945512659742925
isaiah,7.9275211288504845
snare,7.924215566998704
spous,7.8735971647962195
hunt,7.8735971647962195
cherub,7.8735971647962195
heav,7.8735971647962195
eden,7.8735971647962195
be,7.8735971647962195
move,7.834416314870804
testimoni,7.820625017640799
bound,7.800190218597846
clear,7.790688397565596
gateway,7.722946250197122
expel,7.722946250197122
cypru,7.721266128505151
pearl,7.721266128505151
found,7.703149811072039
jerusalem,7.696166643160271
rich,7.690051472752623
shake,7.68412290448212
naphtali,7.68412290448212
glass,7.679440658778736
barn,7.679440658778736
overshadow,7.679440658778736
plank,7.679440658778736
dear,7.679440658778736
perplex,7.679440658778736
withdrew,7.679440658778736
escap,7.662718903203892
shaphan,7.592397266053498
rebekah,7.592397266053498
valiant,7.592397266053498
elam,7.592397266053498
bake,7.592397266053498
inevit,7.592397266053498
utensil,7.592397266053498
micah,7.592397266053498
sieg,7.592397266053498
thread,7.592397266053498
experi,7.592397266053498
wrote,7.587469210986826
