token,score
abandon,0.000759025
begot,0.00075865
proper,0.000756365
drown,0.000754078
sacrific,0.000751417
assembl,0.000750997
mean,0.00074734
imag,0.000747007
nation,0.00074688
gilead,0.000745313
congreg,0.000745313
serv,0.000745234
mention,0.000745176
river,0.000744171
differ,0.000741309
sever,0.000738545
cubit,0.000734294
north,0.000731977
samuel,0.000731977
door,0.000730266
fled,0.000729701
lam,0.000728294
alif,0.000728294
bibl,0.000728294
salih,0.000728294
barrier,0.000728294
leav,0.000725793
destin,0.000723855
affair,0.000722554
benjamin,0.000719103
travel,0.000718813
spous,0.000716081
open,0.000714629
assyria,0.000711975
mourn,0.000711975
hezekiah,0.000711975
home,0.00070967
captiv,0.000706664
samaria,0.000705308
destitut,0.000704713
woman,0.000701317
hypocrit,0.000700383
south,0.000698641
ceas,0.000698641
curs,0.000696408
settl,0.000694722
threaten,0.000694018
sheep,0.000692537
seventh,0.000691975
abomin,0.000690693
baal,0.000685309
border,0.000685309
mortal,0.000683395
mislead,0.000674881
tell,0.000674785
wood,0.000673033
neighbor,0.000672739
whichev,0.000672346
worshipp,0.000672242
shu,0.000672242
ayb,0.000672242
praiseworthi,0.000669991
encompass,0.000669991
twelv,0.000667443
firstborn,0.000665312
devour,0.000664919
arab,0.000662167
rebuk,0.000658647
flock,0.000658568
neglect,0.000658305
mock,0.000658088
salvat,0.00065785
forbear,0.000655146
turn,0.000653823
disgrac,0.000653784
plunder,0.000651982
speak,0.00065133
pour,0.000649679
aris,0.000643992
distinct,0.000642322
unawar,0.000642322
fifti,0.000642123
cast,0.000640349
angel,0.000639856
strength,0.000639089
condemn,0.000635624
provid,0.000634759
aaron,0.000634321
asham,0.000631988
fight,0.000630598
feast,0.000626927
edom,0.000625324
shame,0.000621508
goat,0.000620473
finish,0.000618661
sing,0.00061812
ibli,0.000616195
challeng,0.000616195
expiat,0.000616195
legend,0.000616195
chapter,0.000616195
reclin,0.000616195
number,0.000615262
happen,0.000610836
arm,0.000610419
helper,0.000608754
lion,0.000608046
eat,0.000607081
reliev,0.000606469
parti,0.000605908
born,0.000605447
flesh,0.000604995
triumph,0.00060409
inspir,0.000603638
commit,0.000601012
till,0.000599964
persist,0.000599412
insan,0.000599087
jonathan,0.000598671
horn,0.000598671
hill,0.000594222
origin,0.000593218
patient,0.000590608
feel,0.000588881
privat,0.00058575
jeroboam,0.000578684
beth,0.000578684
demand,0.000577908
pair,0.000577908
beast,0.000575252
fall,0.000573235
experienc,0.000565522
devot,0.000564192
swear,0.000562005
sit,0.000561956
ruler,0.000561027
matter,0.000560868
deviat,0.000560153
obstacl,0.000560153
zakat,0.000560153
successor,0.000560153
asund,0.000560153
stranger,0.000559535
elijah,0.000558698
written,0.000558095
payment,0.000556591
fine,0.000555149
sight,0.000552754
forti,0.00055265
canaan,0.000552037
pillar,0.000551664
loss,0.000550624
despair,0.000549965
wise,0.000548859
heal,0.000548499
anger,0.000547115
rod,0.000545376
linen,0.000545376
greatli,0.000544992
flee,0.000538829
shekel,0.000538715
esau,0.000538715
show,0.000537346
inhabit,0.000537288
rise,0.000537266
chief,0.000534788
grain,0.000534224
look,0.000532616
pharise,0.000532055
prophesi,0.000531202
firm,0.000529671
afterward,0.000525394
nebuchadnezzar,0.000525394
wife,0.000522182
gain,0.000521964
hors,0.000521334
approach,0.00051926
church,0.000518487
garment,0.000516424
israelit,0.00051606
greatest,0.000515631
high,0.000514479
kill,0.000514327
wine,0.000513076
absalom,0.000512075
pit,0.000512075
assuredli,0.000512075
buri,0.000509495
reproach,0.000508074
ammon,0.000505415
wash,0.000505004
chariti,0.000504116
legaci,0.000504116
appreci,0.000504116
address,0.000504116
ra,0.000504116
conjectur,0.000504116
munific,0.000504116
side,0.000503385
proof,0.000503179
lip,0.000503052
reveng,0.000500998
remnant,0.000498756
ahab,0.000498756
way,0.000498127
closer,0.000496424
inherit,0.000494129
adam,0.00049346
bore,0.000492671
oxen,0.000492097
wonder,0.000492097
amorit,0.000492097
plagu,0.000492097
chaldean,0.000492097
reason,0.000491352
bodi,0.000490468
explain,0.00048814
aton,0.000485438
gad,0.000485438
likewis,0.000485438
charg,0.000485432
will,0.000484874
glad,0.000482989
governor,0.000478779
shut,0.000478779
apostl,0.000478779
blame,0.000477843
hate,0.00047673
found,0.000474287
appoint,0.000472953
preach,0.000472265
ground,0.000471101
minist,0.000467915
donkey,0.000464841
ad,0.000464339
build,0.000463679
saint,0.000461439
blast,0.00045989
worst,0.000459732
preciou,0.000458805
jehoshaphat,0.000458805
broken,0.000458258
devoid,0.000456882
unjustli,0.000456433
trustworthi,0.000456433
rent,0.000456433
vast,0.000456433
regret,0.000455997
prove,0.000454939
household,0.000454907
rose,0.000454778
christian,0.000452587
livestock,0.000452147
demon,0.000452147
crown,0.000452147
belov,0.000451694
month,0.000451032
author,0.000449432
stern,0.000449369
zachariah,0.000448084
bewitch,0.000448084
protector,0.000448084
ha,0.000448084
court,0.00044794
kingdom,0.000447744
villag,0.00044549
master,0.000444713
today,0.000444501
common,0.000443363
everlast,0.000442837
griev,0.000439544
harlot,0.000438833
forsaken,0.000438833
creatur,0.000438183
order,0.000435306
circumcis,0.000432176
sanctifi,0.000432176
levi,0.000432176
vessel,0.000432176
daniel,0.000432176
forsak,0.000432176
sincer,0.000429847
tomb,0.000425519
amen,0.000425519
transgressor,0.000423223
solomon,0.000422179
sabbath,0.00042147
purpos,0.000419037
cedar,0.000418863
simon,0.000418863
teacher,0.000418863
feet,0.000417892
caus,0.000412219
reuben,0.000412207
selah,0.000412207
hebron,0.000412207
syria,0.000412207
galile,0.000412207
intercessor,0.000411489
term,0.000410327
sweet,0.000409452
egyptian,0.000409144
power,0.000408834
statement,0.000408629
shepherd,0.00040686
dowri,0.00040576
dan,0.000405551
provok,0.000405551
pharaoh,0.000405318
branch,0.000405017
offic,0.000404693
suppress,0.000403696
seduc,0.000402468
produc,0.000402231
properli,0.000401664
friendship,0.000401664
fill,0.000401096
knew,0.000400766
mari,0.000399611
syrian,0.000398895
passov,0.000398895
parent,0.000398396
coven,0.000397751
meet,0.000397014
servant,0.000396994
bed,0.00039613
soul,0.000396105
john,0.000394775
sacr,0.000394765
subject,0.000394683
counsel,0.000392313
edg,0.00039224
trespass,0.00039224
eleazar,0.00039224
fatigu,0.000392056
realiti,0.000392056
simpli,0.000392056
corn,0.000392056
bliss,0.000392056
hud,0.000392056
superior,0.000392056
misl,0.000392056
germ,0.000392056
motionless,0.000392056
mistak,0.000392056
ocean,0.000392056
troubl,0.000391771
period,0.000390974
drink,0.000389914
redeem,0.00038779
endur,0.000387236
stand,0.000386426
glorifi,0.000386322
break,0.000385594
song,0.000385585
profan,0.000385585
canaanit,0.000385585
brought,0.000385064
task,0.00038448
child,0.000382953
scribe,0.000380696
ordin,0.00037893
jericho,0.00037893
zedekiah,0.00037893
submiss,0.00037719
bethel,0.000372275
weari,0.000372275
length,0.000372275
bowl,0.000372275
anymor,0.000372275
tribe,0.000372254
afraid,0.000371554
sin,0.000369812
abil,0.000369115
woe,0.00036865
interced,0.000366895
abimelech,0.00036562
furi,0.00036562
divis,0.00036562
brook,0.00036562
rest,0.000365597
sake,0.00036444
exceedingli,0.000360704
testifi,0.000360633
balaam,0.000358966
lebanon,0.000358966
flour,0.000358966
fool,0.0003587
famin,0.000357172
seek,0.000356144
real,0.000355458
afar,0.000352312
width,0.000352312
knowingli,0.000351331
loan,0.000351331
annoy,0.000351331
stumbl,0.00035124
wait,0.000349726
command,0.000348864
posit,0.000348598
creator,0.000348273
avoid,0.000348273
tax,0.000347101
issu,0.000346432
seventi,0.000345953
fate,0.000345629
indulg,0.000345629
compassion,0.000345629
fallen,0.000344583
foolish,0.000343086
act,0.000342982
independ,0.000342668
rescu,0.000342481
conceal,0.000342481
tradit,0.00034225
chamber,0.000340584
violenc,0.000339005
astonish,0.000339005
obedi,0.000337456
cross,0.000336664
chang,0.000336055
date,0.000336034
moder,0.000336034
deliber,0.000336034
chastiti,0.000336034
animos,0.000336034
orbit,0.000336034
explan,0.000336034
hajj,0.000336034
precinct,0.000336034
al,0.000336034
caravan,0.000336034
piec,0.000335676
bestow,0.000335027
eaten,0.000334433
interest,0.000333471
fortifi,0.000332352
jehu,0.000332352
yoke,0.000332352
abner,0.000332352
cherubim,0.000332352
sister,0.000332238
obey,0.000331649
mind,0.00033116
readi,0.00033007
hair,0.000328397
stretch,0.000327854
herd,0.000325699
bashan,0.000325699
appear,0.000325164
wept,0.000325129
full,0.000324899
labor,0.000322683
amount,0.000322437
lose,0.000322231
bad,0.000319828
trembl,0.000319337
shechem,0.000319046
daili,0.000319046
purpl,0.000319046
horsemen,0.000319046
sprinkl,0.000319046
encamp,0.000319046
jehoiada,0.000319046
tyre,0.000319046
mordecai,0.000319046
tabl,0.000317224
sacrifici,0.00031644
law,0.000314386
foreign,0.00031396
poor,0.000313266
street,0.00031268
east,0.000312603
provinc,0.000312394
pilat,0.000312394
thresh,0.000312394
carnal,0.000311975
purifi,0.000311224
rebellion,0.000309366
grace,0.000309021
babi,0.000308075
marvel,0.000306216
silk,0.000306066
hebrew,0.000305741
damascu,0.000305741
perceiv,0.000305741
isaiah,0.000305741
uncircumcis,0.000305741
abram,0.000305741
harp,0.000305741
adversari,0.000305741
wail,0.000305741
naphtali,0.000305741
mansion,0.000304152
perish,0.000303814
mother,0.000303766
wast,0.000302976
territori,0.000301208
count,0.000301146
fourth,0.00030069
foot,0.00030022
convey,0.000299432
abod,0.000299432
destini,0.000299432
altern,0.000299432
advic,0.00029912
genealog,0.000299089
judea,0.000299089
repay,0.000299089
asa,0.000299089
laban,0.000299089
zadok,0.000299089
longer,0.000297763
farm,0.000296564
engulf,0.000296564
prison,0.000296354
part,0.000295809
establish,0.000295476
dwell,0.000292659
supplic,0.000292438
aveng,0.000292438
articl,0.000292438
bless,0.000290613
eye,0.000289636
wit,0.00028816
stronghold,0.000285786
hittit,0.000285786
sackcloth,0.000285786
dilig,0.000285786
josiah,0.000285786
aroma,0.000285786
grate,0.000283331
sixti,0.00028239
heap,0.00028239
fat,0.000282171
clean,0.000281371
inquir,0.000281161
sign,0.000280942
synagogu,0.000280686
recipi,0.000280016
bedouin,0.000280016
soloman,0.000280016
clarifi,0.000280016
embark,0.000280016
trunk,0.000280016
contract,0.000280016
criteria,0.000280016
cradl,0.000280016
fluid,0.000280016
previou,0.000280016
desist,0.000280016
messengerss,0.000280016
remark,0.000280016
shirt,0.000280016
blindli,0.000280016
amnesti,0.000280016
medina,0.000280016
distant,0.000280016
niggardli,0.000280016
exchang,0.000279763
wicked,0.000279464
maidserv,0.000279135
scarlet,0.000279135
gibeah,0.000279135
worker,0.000279135
wheat,0.000279135
net,0.000279135
kiss,0.000279135
wish,0.000278433
abraham,0.000278356
pray,0.000277571
drew,0.000277285
tenth,0.000276944
hear,0.000276402
despis,0.000276064
success,0.000276046
ordain,0.000276046
entranc,0.000275736
possess,0.000274811
utterli,0.000274393
righteou,0.000274176
sea,0.000274001
thing,0.000273418
bow,0.000273371
attent,0.000273366
trial,0.000272945
arrog,0.000272945
sodom,0.000272484
bethlehem,0.000272484
unleaven,0.000272484
azariah,0.000272484
blameless,0.000272484
ox,0.000272484
zebulun,0.000272484
mold,0.000272484
deaf,0.000271847
seat,0.0002715
top,0.000270354
half,0.000269458
treati,0.000269264
robe,0.000269082
unit,0.000268881
friend,0.000267696
exempt,0.000267414
expect,0.000266992
decis,0.000266501
activ,0.000266404
difficult,0.000266404
widow,0.000266113
simeon,0.000265833
pestil,0.000265833
arous,0.000265833
asher,0.000265833
rachel,0.000265833
fellow,0.000265551
wound,0.000265479
testimoni,0.000264584
vineyard,0.000264528
held,0.000264218
pure,0.000264026
iron,0.000262494
bring,0.000261134
fals,0.000260493
offspr,0.000260194
women,0.000260097
rank,0.000259645
esther,0.000259182
ephah,0.000259182
joash,0.000259182
basket,0.000259182
hast,0.000259182
call,0.000257897
foundat,0.000257041
wing,0.000256934
final,0.000256135
nearbi,0.000255729
blaze,0.000255729
oblig,0.000255729
deck,0.000255729
chast,0.000254538
come,0.000254176
spear,0.000253477
snare,0.000252819
mountain,0.000252662
shape,0.000252628
harlotri,0.000252532
jess,0.000252532
shed,0.000252532
benaiah,0.000252532
issachar,0.000252532
balak,0.000252532
instrument,0.000252532
persuad,0.000252532
gloriou,0.000251325
breath,0.000250949
begin,0.000250239
room,0.000249804
servic,0.000249376
visibl,0.000248332
refer,0.000248332
respond,0.000248332
renounc,0.000248332
amid,0.000248131
commemor,0.000248131
attribut,0.000248131
quarrelsom,0.000248131
welfar,0.000248131
unabl,0.000248131
sourc,0.000248131
ill,0.000247991
fast,0.000247661
height,0.000247508
ephod,0.000245882
teeth,0.000245882
lampstand,0.000245882
nathan,0.000245882
doctrin,0.000245882
indign,0.000245882
piti,0.000245882
ahaz,0.000245882
shield,0.000245348
forgav,0.00024338
multipli,0.000242812
test,0.000242335
corner,0.000242231
tree,0.000241335
ate,0.0002406
baptiz,0.000240128
rel,0.000239569
rehoboam,0.000239232
mizpah,0.000239232
shimei,0.000239232
window,0.000239232
concubin,0.000239232
bondag,0.000239232
water,0.000238611
manifest,0.000236348
reach,0.000235906
ark,0.000235196
rock,0.000235174
deep,0.0002342
safe,0.000233716
fire,0.000232587
gird,0.000232583
jame,0.000232583
hadad,0.000232583
merari,0.000232583
caleb,0.000232583
seir,0.000232583
blasphem,0.000232583
abhor,0.000232583
knee,0.000232583
honey,0.000232215
cleans,0.00022983
weep,0.000229405
jew,0.000228655
present,0.000227887
strang,0.000227521
difficulti,0.000227296
herod,0.000225933
ben,0.000225933
dismay,0.000225933
sandal,0.000225933
savior,0.000225933
chronicl,0.000225933
wooden,0.000225933
jehoiakim,0.000225933
samson,0.000225933
risen,0.000225933
zechariah,0.000225933
marri,0.000224831
pork,0.000224003
stingi,0.000224003
confeder,0.000224003
strove,0.000224003
gradual,0.000224003
marit,0.000224003
sperm,0.000224003
proportion,0.000224003
tyrant,0.000224003
effort,0.000224003
unnecessari,0.000224003
zaqqum,0.000224003
baggag,0.000224003
predecessor,0.000224003
resum,0.000224003
prophethood,0.000224003
therefrom,0.000224003
brocad,0.000224003
fund,0.000224003
emerg,0.000224003
badr,0.000224003
qarnayn,0.000224003
suspici,0.000224003
slightest,0.000224003
gambl,0.000224003
pre,0.000224003
bargain,0.000224003
obstruct,0.000224003
descript,0.000224003
dhu,0.000224003
financi,0.000224003
untouch,0.000224003
stage,0.000224003
arrogantli,0.000224003
trellis,0.000224003
attitud,0.000224003
atom,0.000224003
kindr,0.000224003
deceas,0.000223311
total,0.000223086
helpless,0.000223086
exampl,0.000223086
express,0.000223086
reckon,0.000222651
expos,0.000222651
cattl,0.000222372
stir,0.000222274
strike,0.00022225
clay,0.000221997
tongu,0.000221912
fig,0.000220172
seed,0.000219964
ran,0.000219804
dri,0.000219462
fatherless,0.000219284
spice,0.000219284
pole,0.000219284
dew,0.000219284
contend,0.000219284
trampl,0.000219284
gath,0.000219284
gilgal,0.000219284
pronounc,0.000219284
thigh,0.000219284
socket,0.000219284
due,0.000218758
doubl,0.000218005
compet,0.000217431
secur,0.000216894
thorn,0.000216339
sought,0.000214996
sidon,0.000212635
merchant,0.000212635
ramah,0.000212635
melt,0.000212635
hamath,0.000212635
cord,0.000212635
faint,0.000212635
jebusit,0.000212635
royal,0.000212635
depth,0.000212635
eunuch,0.000212635
amaziah,0.000212635
sarah,0.000212635
nearer,0.00021258
excess,0.00021258
mount,0.000212159
swore,0.000212096
righteous,0.000211901
misfortun,0.000211394
retali,0.000210895
detail,0.000210797
bearer,0.000210797
descend,0.000210494
joseph,0.000209046
wrote,0.000208693
palm,0.000208556
letter,0.000206665
famili,0.000206491
incur,0.000206006
philip,0.000205987
array,0.000205987
greek,0.000205987
counselor,0.000205987
barley,0.000205987
gideon,0.000205987
woven,0.000205987
loud,0.000205442
deiti,0.000204259
harvest,0.000203569
confirm,0.000203432
duti,0.000203386
virgin,0.000203213
red,0.000203036
angri,0.000202879
slain,0.000202185
hire,0.000201514
await,0.000201159
headlong,0.000201159
agreement,0.000200278
world,0.0002002
rebelli,0.000200107
search,0.000199738
shiloh,0.000199338
gibeon,0.000199338
eagl,0.000199338
heshbon,0.000199338
counten,0.000199338
beersheba,0.000199338
shemaiah,0.000199338
vaniti,0.000199338
weapon,0.000199338
ninth,0.000199338
alien,0.000199338
salt,0.000199338
ai,0.000199338
lamp,0.000198478
poet,0.000197628
tire,0.000197628
type,0.000197628
regul,0.000197628
compos,0.000197628
absenc,0.000197628
illiter,0.000197628
partner,0.000196966
sold,0.000196124
bit,0.000196017
barren,0.000195482
devil,0.00019495
broke,0.000194538
intent,0.000194216
lack,0.00019297
inform,0.000192804
palac,0.00019279
ministri,0.00019269
dug,0.00019269
precept,0.00019269
majesti,0.00019269
kid,0.00019269
cart,0.00019269
abound,0.00019269
cake,0.00019269
yield,0.000191177
drunk,0.000189765
befal,0.000189457
depriv,0.000189457
lament,0.000189452
husband,0.000189357
portion,0.000187768
night,0.00018722
surviv,0.000187198
couch,0.000186964
declar,0.000186672
listen,0.000186566
hard,0.00018655
free,0.000186525
write,0.000186384
dead,0.000186182
younger,0.000186042
furnac,0.000186042
dove,0.000186042
ahaziah,0.000186042
grown,0.000186042
gedaliah,0.000186042
gatekeep,0.000186042
lovingkind,0.000186042
troop,0.000186042
acacia,0.000186042
ammonit,0.000186042
highway,0.000186042
eli,0.000186042
tribut,0.000186042
overlaid,0.000186042
sihon,0.000186042
nois,0.000185548
abid,0.000185548
bear,0.000185439
floor,0.00018533
touch,0.000183688
return,0.000183509
stay,0.000183075
gift,0.000182434
loos,0.000181935
justifi,0.000181935
entrust,0.000181653
forbidden,0.000181653
pearl,0.000180562
throw,0.000179998
plead,0.000179683
regard,0.000179683
drank,0.000179464
like,0.000179395
leah,0.000179395
nazareth,0.000179395
strife,0.000179395
deliver,0.000179395
covet,0.000179395
thrust,0.000179395
barnaba,0.000179395
hallow,0.000179395
ring,0.000178898
leader,0.000178403
carri,0.000177073
relent,0.000176415
swift,0.000176189
matur,0.000175643
worthi,0.000174441
yellow,0.000174159
induc,0.000173927
draw,0.000173651
shoulder,0.000173617
slew,0.000173043
ungodli,0.000172747
thread,0.000172747
outer,0.000172747
rebekah,0.000172747
tribul,0.000172747
music,0.000172747
proverb,0.000172747
sown,0.000172747
medit,0.000172747
abiathar,0.000172747
waist,0.000172747
folli,0.000172747
armor,0.000172747
loav,0.000172747
firstfruit,0.000172747
hananiah,0.000172747
immor,0.000172747
jealousi,0.000172747
kirjath,0.000172747
jezreel,0.000172747
gateway,0.000172747
pride,0.000171824
give,0.000170582
enlighten,0.000170106
save,0.000170084
grow,0.00017006
respect,0.000169559
requir,0.000169502
battl,0.000169449
soldier,0.000168635
elisha,0.00016815
worthier,0.000167995
mandatori,0.000167995
aunt,0.000167995
patron,0.000167995
impiou,0.000167995
ya,0.000167995
disrespect,0.000167995
patern,0.000167995
matern,0.000167995
equival,0.000167995
migrat,0.000167995
obligatori,0.000167995
wrongli,0.000167995
eventu,0.000167995
brink,0.000167995
guil,0.000167995
befel,0.000167995
ta,0.000167995
benevol,0.000167995
benefici,0.000167995
essenc,0.000167995
bequest,0.000167995
tur,0.000167995
illeg,0.000167995
mould,0.000167995
onlook,0.000167995
fluent,0.000167995
loser,0.000167995
qibla,0.000167995
enjoin,0.000167995
omnipres,0.000167995
bash,0.000167995
mischief,0.000167995
emigr,0.000167995
sheer,0.000167995
triumphant,0.000167995
winner,0.000167995
third,0.000167995
forelock,0.000167995
clot,0.000167995
amus,0.000167995
elia,0.000167995
modest,0.000167995
denial,0.000167995
blacken,0.000167995
prompt,0.000167995
paltri,0.000167995
depend,0.000167995
merit,0.000167995
salti,0.000167995
duli,0.000167995
devotedli,0.000167995
kinsmen,0.000167995
anim,0.000167448
gabriel,0.000167292
certainti,0.000167292
argument,0.000167292
nearest,0.000167292
danc,0.0001661
kadesh,0.0001661
council,0.0001661
mysteri,0.0001661
string,0.0001661
reed,0.0001661
drawn,0.0001661
leaven,0.0001661
hilkiah,0.0001661
juda,0.0001661
quench,0.0001661
elam,0.0001661
valiant,0.0001661
chasten,0.0001661
micah,0.0001661
thanksgiv,0.0001661
lad,0.0001661
understand,0.000164687
help,0.000163962
excus,0.000163467
rule,0.000163243
bought,0.000162853
road,0.000162828
scatter,0.000162466
heat,0.000162356
board,0.000162256
hide,0.000161993
hungri,0.000161986
sad,0.000161177
tore,0.000161142
caught,0.000161142
blemish,0.000160989
keep,0.000160895
shower,0.000159863
quarrel,0.000159578
flower,0.000159453
jephthah,0.000159453
silenc,0.000159453
partak,0.000159453
midianit,0.000159453
ramoth,0.000159453
understood,0.000159453
elect,0.000159453
hail,0.000159453
coal,0.000159453
behalf,0.000159453
carcass,0.000159453
hook,0.000159453
uzziah,0.000159453
overtak,0.000159453
conscienc,0.000159453
ahasueru,0.000159453
shallum,0.000159453
uriah,0.000159453
spoil,0.000158571
die,0.000158542
brother,0.000158013
marriag,0.000157737
bequeath,0.000156568
thunder,0.000155976
bound,0.000155782
agoni,0.000155378
involv,0.000155378
consist,0.000155378
huge,0.000155378
accumul,0.000155378
repel,0.000155378
last,0.000155378
disappoint,0.000155378
discord,0.000155378
retreat,0.000155378
march,0.000155274
pardon,0.000155274
execut,0.000154931
account,0.000154919
slave,0.00015489
beggar,0.000154884
root,0.000154854
confus,0.000153408
queen,0.000153369
affect,0.000153229
phineha,0.000152807
squar,0.000152807
fieri,0.000152807
amalekit,0.000152807
whirlwind,0.000152807
obe,0.000152807
boaz,0.000152807
