token,score
zadok,0.0006935385885385248
greater,0.0006911072922008157
thamud,0.0006904338977487411
wast,0.0006869368274320942
enter,0.0006854025258614936
spear,0.0006821031685218986
imag,0.0006812043652482782
bounti,0.0006784778411616735
rachel,0.0006781030499210696
door,0.0006771839644620482
error,0.0006726726437117506
common,0.0006708322699676944
oxen,0.0006678459525988304
knew,0.0006655276668389976
spiritu,0.0006635036411650943
forsak,0.0006615970891197182
joash,0.0006611362186069536
ephah,0.0006611362186069536
esther,0.0006611362186069536
defil,0.000660750258566796
suprem,0.0006603972659480995
baptism,0.0006603972659480995
illustri,0.0006603972659480995
genuin,0.0006603972659480995
mosqu,0.0006603972659480985
famin,0.0006528489429027842
accept,0.0006508511503316491
dri,0.000647133671227553
reproach,0.0006460674008731404
harlotri,0.000644170119138423
benaiah,0.000644170119138423
wine,0.000642654627009374
buri,0.000638805215788027
pain,0.0006386005626529841
consecr,0.0006363715132518583
command,0.0006316623927523532
achiev,0.0006303622505962657
distinct,0.0006303622505962657
caesar,0.0006303622505962655
collector,0.000630362250596265
enjoy,0.0006293313641277181
recal,0.0006291611758144006
ephod,0.0006272047514501957
obedi,0.0006246053578851532
sight,0.0006220321797434179
marvel,0.0006215549974449042
skin,0.0006175447745802023
voic,0.0006155579889330448
die,0.0006138340209229101
pit,0.0006117870115842257
concubin,0.0006102401154785422
mizpah,0.000610240115478542
shimei,0.000610240115478542
forsaken,0.0006064476240600086
argu,0.0006004948966447357
threaten,0.0006003288515123847
centurion,0.0006003288515123847
proof,0.0006003288515123847
timothi,0.0006003288515123847
law,0.0005997377066095874
council,0.0005991223958585498
mysteri,0.0005991223958585498
privat,0.0005968462787517002
caleb,0.0005932762111577417
seir,0.0005932762111577416
merari,0.0005932762111577413
hadad,0.0005932762111577411
neighbor,0.0005925596076710638
heap,0.0005925017124744662
ground,0.0005908009806341574
mortal,0.0005881586322680442
falsehood,0.0005871171616817734
stronghold,0.0005855917361700059
balaam,0.0005829800118279597
edg,0.0005829191709231827
gentil,0.0005809770721286755
song,0.0005775312780016055
dismay,0.0005763130384247873
jehoiakim,0.0005763130384247865
wooden,0.0005763130384247861
chronicl,0.0005763130384247861
ben,0.000576313038424786
instrument,0.0005747732462453988
disobedi,0.0005737452093243995
sheep,0.0005732121072516457
stretch,0.0005720173498225062
submiss,0.0005704577334769216
replac,0.0005704577334769216
islam,0.0005702970685114389
torah,0.0005702970685114388
sexual,0.0005702970685114384
domin,0.0005702970685114378
fool,0.0005698820828768387
properti,0.0005690908785834353
mind,0.0005668858852623112
ahaz,0.0005661302920291183
mount,0.0005597029240726392
consid,0.0005593644509148481
fatherless,0.0005593505972145638
gath,0.0005593505972145634
gilgal,0.0005593505972145634
pronounc,0.0005593505972145633
pole,0.0005593505972145629
socket,0.0005593505972145623
dew,0.0005593505972145622
differ,0.0005584880040045613
fourth,0.0005576477552916715
rock,0.000555603448873987
provinc,0.0005549343867736772
repair,0.0005534363904263197
thresh,0.0005534200079960836
drown,0.0005521448417729745
descend,0.0005502952679650354
neglect,0.0005495604014198269
magic,0.0005495604014198269
forev,0.0005470598617603591
pay,0.0005460231310835649
mourn,0.0005458463907018895
prais,0.0005447384870125656
hamath,0.0005423888874639552
ramah,0.0005423888874639551
amaziah,0.0005423888874639547
jebusit,0.0005423888874639547
elisha,0.000540761051335618
asia,0.0005402669014043554
hostil,0.0005402669014043554
subservi,0.000540266901404355
arrow,0.0005398324260671244
asher,0.0005397043244830417
stone,0.0005390468551960609
beast,0.0005379076125054928
messag,0.0005351020613270879
carv,0.0005338215636454581
unclean,0.0005320488193119954
stranger,0.0005303057742992578
wing,0.0005289856712274354
respons,0.0005282097622782743
tribul,0.0005276019311618921
remov,0.0005262481149725146
experi,0.0005247972187811217
satisfi,0.0005245380059369336
prosper,0.0005244601108386777
asa,0.0005241359029268069
bread,0.0005234444500609289
lust,0.0005231942137072039
patient,0.0005211314074094082
expel,0.0005202466151625761
rehoboam,0.000519854459808863
carri,0.0005188373094983957
execut,0.0005188151805965966
heart,0.0005177229362315169
fornic,0.0005165337467738278
iron,0.0005144224168744735
garden,0.0005138350178070584
realiz,0.0005112463588140959
warner,0.0005102383500086147
lawless,0.0005102383500086147
ungrat,0.0005102383500086147
lesson,0.0005102383500086146
authorit,0.0005102383500086146
macedonia,0.0005102383500086143
vers,0.0005102383500086142
suppos,0.0005090799467594278
flee,0.000508879271714643
shemaiah,0.0005084676620752951
heshbon,0.000508467662075295
gibeon,0.000508467662075295
beersheba,0.000508467662075295
shiloh,0.000508467662075295
ai,0.0005084676620752942
vaniti,0.0005084676620752938
eat,0.0005083111949429943
issachar,0.0005076308812607435
balak,0.0005076308812607435
floor,0.0005055816522177145
slain,0.0005021566455042602
orphan,0.0005004954209379664
sick,0.0005003885069317239
josiah,0.0004969653149993332
upright,0.0004965058658485217
beg,0.0004921708736140046
kid,0.000491508146312789
cake,0.0004915081463127884
cart,0.0004915081463127877
singl,0.0004910931812784876
began,0.0004906705168787336
piti,0.0004906673310285343
nathan,0.0004906673310285343
persecut,0.0004903371166962769
forti,0.000490137290664916
oppress,0.0004899171234270902
swore,0.0004888440375359119
valor,0.0004888114786810388
wife,0.00048806087129651114
find,0.0004878739260470934
horsemen,0.00048760873080984
poor,0.000485913364127853
reform,0.00048485422193024616
ordin,0.00048292077163313463
job,0.0004802787065271805
mecca,0.0004802114141361446
indec,0.0004802114141361446
rabbi,0.00048021141413614424
consequ,0.00048021141413614413
caesarea,0.00048021141413614413
tenth,0.00047956113270969034
saint,0.0004794759493570469
piec,0.0004775828230403213
shoulder,0.000474864142939694
overlaid,0.0004745493617516591
ahaziah,0.0004745493617516591
sihon,0.0004745493617516587
tribut,0.00047454936175165836
ammonit,0.00047454936175165836
acacia,0.00047454936175165836
gatekeep,0.00047454936175165803
gedaliah,0.00047454936175165803
lovingkind,0.00047454936175165803
path,0.00047100949160459757
honey,0.00046928913852638384
belong,0.0004675554865411207
partak,0.0004675313920158259
easi,0.0004675313920158259
fall,0.0004670321979263969
vow,0.0004660287332109332
naphtali,0.00046545484271641154
sixti,0.000463779557677383
justic,0.0004636872158939744
multipli,0.00046361355888864037
servic,0.00046236781445148107
deep,0.0004604565249491723
godli,0.0004602695787723767
forbid,0.0004602695787723767
hope,0.0004589373445554827
snare,0.0004588715009278372
humili,0.0004581408463821759
leah,0.0004575913083223513
noah,0.0004564995118945489
strong,0.000455396200962805
lamb,0.00045511818411374846
return,0.00045097424194293317
bless,0.00045035481864922055
absolut,0.000450186093601649
mim,0.000450186093601649
bondserv,0.000450186093601649
praiseworthi,0.000450186093601649
capernaum,0.000450186093601649
mislead,0.00045018609360164866
antioch,0.00045018609360164866
christian,0.0004501860936016486
temptat,0.0004501860936016486
relat,0.0004498125406230586
girl,0.00044981254062305854
spoil,0.00044923972268292136
holi,0.00044707834210461943
support,0.0004470761786467982
murder,0.00044703590613036945
made,0.00044580497261251543
mere,0.00044500976328194384
harvest,0.00044468358357357734
arous,0.00044431452299605663
pestil,0.00044431452299605663
aroma,0.00044361072549210676
eli,0.0004419117843563969
samson,0.0004417477993231965
blood,0.0004415347696255193
pursu,0.0004409200839640521
hananiah,0.0004406339859666349
rebekah,0.00044063398596663446
thread,0.00044063398596663446
jezreel,0.00044063398596663435
kirjath,0.00044063398596663435
affair,0.00043844399408047696
jericho,0.000436253414435698
sin,0.0004360611833994734
greatest,0.0004350793424727751
garment,0.0004335007014268857
palac,0.00043328468863884065
back,0.00043223557241157045
portion,0.0004303526472140371
desir,0.0004302769948041935
purpos,0.0004269477877386019
loss,0.00042684997161492657
thigh,0.00042478717516797906
sinner,0.00042469207569964106
kadesh,0.00042367739461867185
string,0.00042367739461867185
hilkiah,0.00042367739461867174
valiant,0.00042367739461867174
elam,0.00042367739461867174
micah,0.00042367739461867174
salt,0.0004209556563234683
countri,0.00042062755980612265
dislik,0.0004201623882203309
ephesu,0.00042016238822033085
prohibit,0.00042016238822033085
puf,0.00042016238822033085
resist,0.0004201623882203305
seal,0.0004179604687940127
belov,0.0004178039535562226
weak,0.00041668952340934037
ring,0.0004138818421882977
destroy,0.00041236292477439204
blue,0.0004120886566633908
foreign,0.0004120638680882047
maidserv,0.00041097411361820906
scarlet,0.0004105980276023975
destitut,0.0004099765140064581
besieg,0.0004099189855243734
cord,0.0004088565275477239
mock,0.00040876627603972566
midianit,0.00040672153421307186
ramoth,0.00040672153421307186
hook,0.00040672153421307143
ahasueru,0.00040672153421307143
shallum,0.00040672153421307143
troubl,0.00040577514092470337
boast,0.0004041883930314691
woven,0.0004015466757735815
person,0.0004010697439166709
heir,0.00040086955358371705
parti,0.00040074495961311447
amaz,0.0003999785846272332
drink,0.00039983348752667684
inquir,0.00039810254608113604
aris,0.00039758979694503433
amen,0.0003973320751110461
come,0.0003968394259169523
gideon,0.000395193469242751
awesom,0.00039405771017682724
syria,0.0003939743991224062
charg,0.0003934764073834046
counselor,0.0003929598240202118
proper,0.00039198674448802677
contrari,0.0003916442561565153
pleasant,0.0003910010068085925
alif,0.00039014029780223185
perdit,0.00039014029780223185
lam,0.00039014029780223185
sadduce,0.00039014029780223185
bibl,0.0003901402978022315
baptist,0.00039014029780223147
salih,0.00039014029780223147
experienc,0.00039014029780223147
barrier,0.00039014029780223147
blame,0.0003900304585310798
window,0.0003898791749782711
mix,0.0003897757516731259
squar,0.00038976640468427496
amalekit,0.00038976640468427496
phineha,0.00038976640468427496
do,0.00038976640468427453
hivit,0.00038976640468427453
whirlwind,0.0003897664046842744
heav,0.0003897664046842744
sieg,0.000389766404684274
pan,0.000389766404684274
utensil,0.000389766404684274
harm,0.00038889059954978924
fulfil,0.0003887889034462393
ox,0.0003884407622096204
zebulun,0.0003884407622096203
harp,0.0003873691226501364
live,0.0003871720436796415
delight,0.0003867802537276903
front,0.0003846930263500753
taught,0.0003842137590157175
profan,0.00038407594136958764
lay,0.0003840137782261115
levi,0.0003839920001384538
final,0.0003833377366948013
elect,0.0003833377366948013
shout,0.0003819437186893972
deceiv,0.0003802993192484385
commit,0.00038005344019331094
consum,0.00037981897591305103
bone,0.00037917362351642063
weapon,0.00037823503896644556
part,0.0003775364102830577
nun,0.0003770992799005217
obtain,0.0003747980689881677
forbear,0.0003739504370059842
opportun,0.0003739504370059842
adonijah,0.00037281200597288466
nebat,0.00037281200597288466
dariu,0.00037281200597288466
gershon,0.00037281200597288466
zeruiah,0.0003728120059728842
regular,0.0003728120059728842
seer,0.0003728120059728842
kohath,0.0003728120059728841
singer,0.0003728120059728838
glean,0.0003728120059728837
baasha,0.0003728120059728837
ministri,0.0003723946483901978
stern,0.000371890939728815
herd,0.000371256266520843
high,0.0003709331943908145
abhor,0.0003708272019154378
calam,0.00036759340103250456
claim,0.0003660959759062546
today,0.000364326395582803
trembl,0.000363584913935541
dug,0.00036245367871052696
plan,0.00036242876196534247
trial,0.00036047633665435563
statement,0.0003601198221704372
ayb,0.00036011982217043714
dragon,0.00036011982217043714
alm,0.00036011982217043714
lazaru,0.00036011982217043714
properli,0.00036011982217043714
epistl,0.00036011982217043714
martha,0.00036011982217043714
shu,0.00036011982217043714
worshipp,0.0003601198221704371
magdalen,0.0003601198221704371
festu,0.0003601198221704371
exampl,0.0003601198221704371
infirm,0.0003601198221704371
avoid,0.0003600024616516607
prove,0.00035969633393336366
linen,0.00035952535198372567
weari,0.0003592872184715335
free,0.00035884853983290596
end,0.0003579225871591875
asaph,0.00035585833800829065
persia,0.00035585833800829065
baruch,0.00035585833800829065
lachish,0.0003558583380082902
maid,0.0003558583380082902
shaphan,0.0003558583380082901
arnon,0.0003558583380082899
johanan,0.0003558583380082899
abishai,0.0003558583380082899
ezra,0.0003558583380082899
hate,0.00035443780210875955
meat,0.00035441672654069423
zechariah,0.0003538676633919717
justifi,0.00035282876155001025
dedic,0.0003522515086981908
jotham,0.00035193369608678985
angri,0.00035140492119746774
shame,0.0003506597015275271
account,0.0003505558180067186
forest,0.0003493508488025529
idol,0.00034800767208059214
cri,0.0003470963801020724
haman,0.00034667773129835725
inspir,0.000346123196138156
sackcloth,0.00034601308309443286
ascrib,0.0003448434733717627
openli,0.00034392620146025406
destin,0.00034392620146025406
save,0.0003439055104475703
clean,0.00034188386761892236
harlot,0.0003414153936372312
travel,0.0003407089765184013
carnal,0.0003405325509667254
eaten,0.00034012546385036994
show,0.0003390567257666718
jehoram,0.0003389054007294309
achish,0.00033890540072943056
og,0.00033890540072943056
carmel,0.00033890540072943056
ahijah,0.00033890540072943056
conspir,0.00033890540072943013
twilight,0.00033890540072943013
perizzit,0.00033890540072943013
beam,0.00033890540072943013
micaiah,0.00033890540072943013
divorc,0.00033877234992378525
violenc,0.0003385351430595003
corner,0.0003382338341884003
abandon,0.0003373090979186684
thick,0.00033690885619128553
uncov,0.00033607587931948693
fals,0.0003350193111546898
amon,0.00033498330508223304
restor,0.00033489883100176813
trespass,0.0003339350528676789
finish,0.0003338139485219742
forgav,0.00033354047840036707
provok,0.0003326291248377651
evil,0.00033252258806817556
maintain,0.000331480724653203
asham,0.00033050106930858066
pearl,0.00033010096113265735
crow,0.00033010096113265686
rooster,0.00033010096113265686
titu,0.00033010096113265686
expiat,0.00033010096113265686
andrew,0.00033010096113265686
chapter,0.00033010096113265686
rent,0.0003301009611326568
agrippa,0.0003301009611326568
challeng,0.0003301009611326568
oblig,0.0003301009611326568
indulg,0.0003301009611326568
roman,0.0003301009611326568
sect,0.0003301009611326568
trustworthi,0.0003301009611326568
ibli,0.0003301009611326568
supper,0.0003301009611326568
reclin,0.0003301009611326568
legend,0.0003301009611326568
achaia,0.0003301009611326568
hade,0.0003301009611326568
cloud,0.0003300331498744405
natur,0.00032940636445982356
conduct,0.00032882657961602743
royal,0.0003287485706755022
abraham,0.0003281193891499529
melt,0.0003264364727577605
eighti,0.0003261672200682511
chief,0.0003253557410677944
mention,0.00032523332096544993
gateway,0.00032464130982997865
blemish,0.0003232072549172679
queen,0.00032220862038210456
faint,0.0003220424834019577
wish,0.00032197704886160463
engrav,0.000321953194072468
shemesh,0.0003219531940724679
amalek,0.0003219531940724679
machir,0.0003219531940724679
jehoahaz,0.0003219531940724679
terebinth,0.00032195319407246755
doorpost,0.00032195319407246755
jabesh,0.00032195319407246745
nethaniah,0.0003219531940724671
sixteen,0.0003219531940724671
vestibul,0.0003219531940724669
kind,0.0003215849472784889
nois,0.00032129911856558166
babi,0.00032099037557024125
joseph,0.00032011942992897345
lie,0.00031969211891614196
despis,0.00031966019987297596
likewis,0.00031934956069618395
marri,0.0003193454027913758
plagu,0.000319158605652286
whichev,0.0003184547573639756
fellowship,0.0003184547573639756
gift,0.0003181231066892458
confid,0.00031748820229331225
term,0.00031701120545207795
brethren,0.0003168270082058189
pot,0.0003167618354021847
abiathar,0.0003167618354021846
simeon,0.00031655843562420727
fierc,0.0003161213130224794
encompass,0.00031610057570935496
genealog,0.00031490838397122594
slaughter,0.00031425798106155147
music,0.000314071763782556
purpl,0.0003137010609997539
heritag,0.0003121157644323932
wept,0.0003120610538336724
breath,0.0003120610538336724
pastur,0.0003117912259253101
anymor,0.0003116941524046034
regret,0.00031128203535507446
tower,0.00030968023237360246
yoke,0.00030963370284678524
reliev,0.00030857910816464154
tempt,0.0003085651469209275
guilt,0.0003077287281938501
lad,0.0003076865347360521
unawar,0.00030741361829816525
origin,0.0003072843321288119
slave,0.00030629224617541003
explain,0.0003062490975497979
ad,0.00030623478485434895
maaseiah,0.0003050017179704544
elkanah,0.0003050017179704544
lowland,0.0003050017179704544
moabit,0.0003050017179704544
coastland,0.0003050017179704544
timber,0.000305001717970454
hin,0.000305001717970454
wickedli,0.000305001717970454
edomit,0.000305001717970454
integr,0.000305001717970454
ahikam,0.000305001717970454
cherub,0.00030500171797045355
sisera,0.00030500171797045344
watchman,0.00030500171797045344
en,0.00030500171797045344
multitud,0.0003047770333961562
supplic,0.0003038643732023085
decre,0.0003026325206635854
payment,0.0003024389011203786
arab,0.0003012526541934093
wheel,0.00030111178361050695
zakat,0.00030008371450359483
