2,6586,0.1277
2,5756,0.1274
2,5771,0.1268
2,7452,0.1265
2,7755,0.1242
2,6877,0.1198
2,7446,0.1195
2,7208,0.1178
2,5130,0.1163
2,7451,0.1154
2,6084,0.1153
2,7332,0.1146
2,6085,0.1144
2,6748,0.1137
2,5569,0.1131
2,8555,0.1084
2,9749,0.1057
2,5069,0.1050
2,8726,0.1027
2,8561,0.1021
2,5816,0.1020
2,9920,0.1020
2,5070,0.1010
2,10026,0.1005
2,9762,0.0992
2,8754,0.0979
2,7448,0.0968
2,9721,0.0963
2,9788,0.0952
2,7916,0.0936
2,9940,0.0925
2,9081,0.0905
2,5742,0.0904
2,10023,0.0899
2,10025,0.0894
2,6641,0.0882
2,8332,0.0881
2,8310,0.0877
2,10019,0.0873
2,9140,0.0853
2,10017,0.0852
2,6558,0.0847
2,8181,0.0815
2,10011,0.0813
2,5931,0.0808
2,9365,0.0796
2,7123,0.0783
2,10024,0.0779
2,8889,0.0764
2,7758,0.0760
2,5249,0.0755
2,10016,0.0755
2,6111,0.0743
2,5635,0.0730
2,9714,0.0725
2,5514,0.0721
2,10009,0.0715
2,5211,0.0698
2,5638,0.0695
2,9713,0.0694
2,9223,0.0694
2,6838,0.0688
2,8027,0.0685
2,8983,0.0678
2,6141,0.0678
2,9569,0.0678
2,6217,0.0670
2,6491,0.0662
2,6492,0.0649
2,8939,0.0649
2,5986,0.0649
2,5124,0.0648
2,9361,0.0647
2,8362,0.0646
2,9273,0.0645
2,7348,0.0643
2,6037,0.0636
2,8807,0.0636
2,5888,0.0633
2,9646,0.0622
2,6454,0.0619
2,8661,0.0618
2,5620,0.0617
2,10015,0.0616
2,6673,0.0615
2,6213,0.0613
2,6105,0.0611
2,7117,0.0606
2,8771,0.0606
2,10021,0.0606
2,5228,0.0604
2,9265,0.0589
2,7941,0.0589
2,7754,0.0588
2,5663,0.0585
2,9750,0.0578
2,9284,0.0576
2,8662,0.0575
2,8174,0.0573
2,6376,0.0571
2,10020,0.0568
2,5362,0.0565
2,9559,0.0559
2,9089,0.0558
2,8666,0.0557
2,8177,0.0555
2,7323,0.0555
2,5868,0.0551
2,8457,0.0550
2,8331,0.0547
2,5716,0.0546
2,8115,0.0539
2,7743,0.0536
2,7116,0.0535
2,6921,0.0532
2,9556,0.0526
2,5032,0.0525
2,9941,0.0520
2,5776,0.0509
2,8613,0.0495
2,5517,0.0489
2,7948,0.0488
2,8692,0.0480
2,5503,0.0475
2,8480,0.0474
2,8337,0.0469
2,9625,0.0466
2,9763,0.0465
2,5438,0.0461
2,6219,0.0456
2,5120,0.0452
2,9746,0.0450
2,7937,0.0447
2,9109,0.0446
3,7643,0.1609
3,9336,0.1447
3,9402,0.1263
3,7897,0.1238
3,5161,0.1219
3,8149,0.1209
3,7926,0.1149
3,6531,0.1144
3,5857,0.1116
3,6787,0.1111
3,9908,0.1099
3,9984,0.1080
3,9207,0.1069
3,8639,0.1047
3,8919,0.1046
3,6261,0.1010
3,8191,0.0998
3,9834,0.0977
3,5948,0.0969
3,8839,0.0960
3,9579,0.0951
3,7203,0.0937
3,8918,0.0934
3,8844,0.0934
3,9876,0.0919
3,7479,0.0917
3,7501,0.0915
3,6549,0.0890
3,9349,0.0888
3,6074,0.0886
3,8137,0.0884
3,10006,0.0883
3,7186,0.0877
3,9366,0.0874
3,8619,0.0858
3,9131,0.0843
3,8038,0.0842
3,5093,0.0828
3,9827,0.0818
3,7275,0.0813
3,9334,0.0790
3,9829,0.0788
3,7975,0.0786
3,7320,0.0781
3,7670,0.0766
3,6997,0.0764
3,8927,0.0763
3,5771,0.0762
3,7414,0.0761
3,5186,0.0757
3,7322,0.0748
3,9215,0.0748
3,6864,0.0745
3,6823,0.0744
3,7162,0.0740
3,5302,0.0736
3,5278,0.0733
3,6160,0.0718
3,9957,0.0708
3,9870,0.0707
3,6349,0.0706
3,9563,0.0701
3,6231,0.0700
3,8433,0.0698
3,9205,0.0689
3,5879,0.0687
3,9341,0.0685
3,8605,0.0675
3,6192,0.0672
3,5799,0.0672
3,5146,0.0660
3,7389,0.0658
3,7503,0.0657
3,6733,0.0655
3,7573,0.0653
3,7512,0.0652
3,6716,0.0649
3,5289,0.0648
3,9099,0.0646
3,9913,0.0645
3,8947,0.0644
3,8308,0.0641
3,7084,0.0641
3,9322,0.0641
3,7584,0.0633
3,8270,0.0633
3,6166,0.0631
3,8436,0.0630
3,9596,0.0629
3,5105,0.0627
3,6955,0.0621
3,9150,0.0613
3,7725,0.0610
3,9743,0.0610
3,6849,0.0608
3,6870,0.0600
3,9480,0.0597
3,6051,0.0591
3,9718,0.0584
3,9969,0.0580
3,7564,0.0579
3,5374,0.0577
3,6839,0.0576
3,9523,0.0574
3,5103,0.0573
3,8262,0.0569
3,9089,0.0567
3,6012,0.0565
3,5498,0.0564
3,6742,0.0554
3,9973,0.0550
3,5076,0.0549
3,5887,0.0541
3,8845,0.0540
3,9686,0.0540
3,7552,0.0539
3,7709,0.0538
3,5783,0.0537
3,5104,0.0534
3,8871,0.0531
3,8320,0.0523
3,8416,0.0520
3,6320,0.0518
3,6108,0.0517
3,8327,0.0516
3,9532,0.0510
3,8326,0.0508
3,8510,0.0498
3,6450,0.0489
3,6165,0.0486
3,7591,0.0486
3,8452,0.0484
3,5360,0.0482
3,7738,0.0477
3,5847,0.0468
3,5775,0.0468
3,9625,0.0466
3,8234,0.0462
3,9918,0.0459
3,5882,0.0455
3,5292,0.0455
3,8545,0.0453
3,6452,0.0450
3,6283,0.0442
3,5110,0.0440
3,5245,0.0439
3,7553,0.0439
3,5761,0.0430
3,7728,0.0429
3,8790,0.0426
4,8108,0.1436
4,6932,0.1364
4,7375,0.1223
4,9369,0.1207
4,9611,0.1159
4,9486,0.1087
4,7652,0.1064
4,5554,0.0982
4,5854,0.0961
4,9012,0.0928
4,8130,0.0885
4,9006,0.0884
4,5211,0.0877
4,8731,0.0845
4,9597,0.0808
4,5621,0.0800
4,9834,0.0759
4,9487,0.0753
4,9517,0.0708
4,8849,0.0697
4,6777,0.0669
4,9877,0.0666
4,6052,0.0653
4,6476,0.0648
4,8308,0.0645
4,9271,0.0644
4,9728,0.0640
4,9388,0.0631
4,6882,0.0607
4,5275,0.0605
4,9685,0.0603
4,9912,0.0591
4,5865,0.0580
4,9339,0.0580
4,8319,0.0573
4,10025,0.0558
4,6469,0.0540
4,5856,0.0532
4,8172,0.0518
4,9745,0.0516
4,10008,0.0504
4,6675,0.0502
4,5759,0.0501
4,9655,0.0491
4,5880,0.0486
4,8533,0.0485
4,8740,0.0484
4,6155,0.0482
4,8323,0.0475
4,9988,0.0467
4,9497,0.0465
4,9442,0.0458
4,7101,0.0455
4,6443,0.0452
4,7047,0.0440
4,6750,0.0435
4,8445,0.0431
4,8437,0.0429
4,5242,0.0425
4,5308,0.0421
4,9071,0.0419
4,5307,0.0417
4,6288,0.0411
4,7568,0.0410
4,6364,0.0410
4,6382,0.0409
4,5305,0.0405
4,9046,0.0404
4,7720,0.0403
4,8241,0.0403
4,7669,0.0401
4,8939,0.0395
4,8607,0.0394
4,8440,0.0389
4,8913,0.0386
4,5878,0.0382
4,5945,0.0380
4,6833,0.0371
4,6879,0.0364
4,8034,0.0363
4,5589,0.0357
4,7469,0.0357
4,6216,0.0357
4,10024,0.0354
4,6607,0.0347
4,6836,0.0347
4,5291,0.0340
4,8442,0.0339
4,6425,0.0329
4,5480,0.0324
4,5294,0.0322
4,5826,0.0317
4,9440,0.0312
4,5255,0.0298
4,7049,0.0298
4,9059,0.0297
4,9062,0.0293
4,9989,0.0287
4,6424,0.0285
4,6277,0.0282
4,6604,0.0279
4,7662,0.0275
4,9042,0.0270
4,9610,0.0269
4,8087,0.0147
4,9489,0.0133
4,6492,0.0101
4,7743,0.0097
4,9088,0.0090
4,5503,0.0090
4,6481,0.0089
4,5052,0.0088
4,5499,0.0083
4,7323,0.0081
4,7348,0.0081
4,5655,0.0081
4,5888,0.0080
4,8661,0.0078
4,9462,0.0078
4,6673,0.0078
4,5133,0.0077
4,6105,0.0077
4,8229,0.0077
4,7948,0.0076
4,8184,0.0075
4,9265,0.0074
4,7754,0.0074
4,6295,0.0074
4,9865,0.0074
4,5514,0.0073
4,6924,0.0073
4,9750,0.0073
4,7362,0.0072
4,8174,0.0072
4,7523,0.0072
4,9492,0.0072
4,7741,0.0071
4,9604,0.0071
4,7361,0.0071
4,7763,0.0071
4,9559,0.0071
4,6337,0.0070
4,5318,0.0070
4,5891,0.0070
4,9219,0.0070
4,8574,0.0070
4,5197,0.0070
4,7467,0.0070
4,7277,0.0070
4,7352,0.0070
5,7204,0.5474
5,8282,0.2677
5,6636,0.2367
5,5421,0.2273
5,8411,0.2216
5,7324,0.2173
5,8855,0.1960
5,5971,0.1913
5,8778,0.1831
5,9256,0.1763
5,5361,0.1740
5,6082,0.1698
5,5267,0.1653
5,7207,0.1623
5,6371,0.1461
5,9905,0.1411
5,6416,0.1365
5,6422,0.1337
5,9143,0.1288
5,7469,0.1250
5,5975,0.1201
5,6270,0.1110
5,9866,0.1005
5,8646,0.0987
5,9752,0.0948
5,6078,0.0932
5,8816,0.0789
5,8939,0.0726
5,9713,0.0691
5,6883,0.0659
5,6532,0.0652
5,6207,0.0620
5,5242,0.0608
5,8421,0.0557
5,5614,0.0552
5,5070,0.0544
5,7562,0.0537
5,9916,0.0517
5,9036,0.0459
5,8014,0.0451
5,5601,0.0450
5,8354,0.0441
5,6760,0.0441
5,9427,0.0423
5,7063,0.0417
5,7004,0.0416
5,5962,0.0413
5,7125,0.0410
5,7275,0.0410
5,8370,0.0397
5,7877,0.0396
5,6756,0.0395
5,8366,0.0394
5,5940,0.0386
5,8624,0.0382
5,8424,0.0382
5,8771,0.0376
5,6832,0.0375
5,6260,0.0370
5,7642,0.0368
5,9887,0.0367
5,5304,0.0363
5,8789,0.0362
5,8470,0.0361
5,7477,0.0357
5,6162,0.0357
5,7340,0.0355
5,5819,0.0354
5,5234,0.0353
5,5835,0.0351
5,6273,0.0348
5,9857,0.0345
5,8047,0.0344
5,8619,0.0340
5,8946,0.0337
5,7161,0.0333
5,8166,0.0331
5,8839,0.0327
5,9528,0.0322
5,8567,0.0321
5,6276,0.0320
5,7108,0.0319
5,7471,0.0317
5,9872,0.0311
5,7612,0.0309
5,6208,0.0305
5,5083,0.0304
5,5113,0.0304
5,6369,0.0303
5,6037,0.0303
5,5431,0.0301
5,6591,0.0297
5,5202,0.0293
5,7921,0.0293
5,8868,0.0291
5,9879,0.0291
5,6254,0.0287
5,9368,0.0283
5,9046,0.0282
5,7634,0.0282
5,9012,0.0280
5,8638,0.0279
5,8532,0.0278
5,5987,0.0278
5,8802,0.0271
5,6087,0.0269
5,5635,0.0268
5,5587,0.0267
5,5329,0.0264
5,9512,0.0264
5,8434,0.0263
5,9439,0.0263
5,8018,0.0263
5,6320,0.0261
5,9181,0.0260
5,5185,0.0259
5,5751,0.0258
5,5211,0.0257
5,5294,0.0255
5,5102,0.0255
5,6408,0.0254
5,5239,0.0254
5,5262,0.0253
5,5032,0.0250
5,8824,0.0250
5,5245,0.0248
5,8803,0.0248
5,7101,0.0244
5,7325,0.0244
5,5360,0.0243
5,5765,0.0241
5,6245,0.0241
5,10027,0.0238
5,8314,0.0233
5,6189,0.0231
5,9933,0.0230
5,9921,0.0228
5,5760,0.0227
5,7338,0.0226
5,8810,0.0225
5,8315,0.0224
5,9438,0.0219
5,6212,0.0215
5,6368,0.0214
5,6637,0.0212
5,7679,0.0210
5,6433,0.0210
5,8764,0.0209
5,10031,0.0208
5,5954,0.0206
6,9736,0.3290
6,8120,0.1393
6,8261,0.1286
6,5726,0.1286
6,7503,0.0974
6,6382,0.0947
6,9541,0.0935
6,5727,0.0933
6,7223,0.0902
6,7194,0.0818
6,5477,0.0743
6,8358,0.0683
6,5609,0.0638
6,8070,0.0620
6,6736,0.0596
6,8540,0.0583
6,5712,0.0524
6,9634,0.0448
6,7058,0.0439
6,9413,0.0438
6,8593,0.0436
6,8844,0.0424
6,5850,0.0417
6,6710,0.0416
6,6866,0.0412
6,6010,0.0409
6,8470,0.0404
6,7425,0.0398
6,6062,0.0387
6,6611,0.0383
6,6791,0.0382
6,8258,0.0380
6,6689,0.0372
6,6634,0.0371
6,9143,0.0367
6,9111,0.0366
6,5326,0.0357
6,8615,0.0355
6,7562,0.0354
6,8371,0.0347
6,7877,0.0340
6,6774,0.0339
6,7172,0.0338
6,8854,0.0336
6,7670,0.0331
6,7410,0.0331
6,9897,0.0329
6,8520,0.0329
6,5989,0.0327
6,5928,0.0327
6,7055,0.0326
6,9260,0.0324
6,6506,0.0322
6,9920,0.0320
6,5606,0.0319
6,6980,0.0319
6,5188,0.0318
6,6081,0.0317
6,6799,0.0314
6,8889,0.0312
6,7047,0.0311
6,7108,0.0310
6,7527,0.0309
6,5754,0.0308
6,6694,0.0308
6,7296,0.0307
6,6353,0.0302
6,5189,0.0298
6,9715,0.0296
6,10005,0.0296
6,9094,0.0295
6,8231,0.0294
6,5339,0.0293
6,6837,0.0292
6,7487,0.0291
6,8024,0.0290
6,8433,0.0289
6,8265,0.0289
6,7061,0.0287
6,9905,0.0285
6,5742,0.0284
6,10023,0.0282
6,5305,0.0280
6,9607,0.0279
6,7724,0.0277
6,9077,0.0276
6,6688,0.0275
6,9311,0.0275
6,6979,0.0274
6,9806,0.0274
6,9904,0.0272
6,9113,0.0272
6,5204,0.0271
6,6804,0.0271
6,7106,0.0268
6,6773,0.0268
6,5669,0.0267
6,6285,0.0267
6,7323,0.0265
6,7075,0.0264
6,8028,0.0262
6,9769,0.0262
6,8184,0.0261
6,7737,0.0260
6,8260,0.0260
6,5974,0.0260
6,5167,0.0259
6,9345,0.0259
6,8013,0.0258
6,7656,0.0256
6,8074,0.0256
6,10011,0.0255
6,9115,0.0255
6,5874,0.0253
6,5613,0.0252
6,6387,0.0250
6,8072,0.0249
6,8752,0.0249
6,9870,0.0249
6,5494,0.0249
6,6313,0.0248
6,8474,0.0247
6,6459,0.0246
6,8486,0.0245
6,9460,0.0243
6,8040,0.0242
6,6181,0.0241
6,7557,0.0240
6,8789,0.0239
6,9420,0.0239
6,8976,0.0237
6,9537,0.0237
6,9222,0.0236
6,7224,0.0236
6,9722,0.0235
6,6839,0.0234
6,9880,0.0233
6,5724,0.0231
6,9639,0.0231
6,8241,0.0231
6,9893,0.0230
6,6630,0.0229
6,5153,0.0229
6,7031,0.0229
6,9241,0.0229
6,7426,0.0229
6,5337,0.0229
6,9477,0.0227
6,7216,0.0227
6,6786,0.0226
7,7113,0.3754
7,8091,0.2424
7,8141,0.1849
7,8573,0.1729
7,5378,0.1640
7,9391,0.1640
7,9150,0.1632
7,5000,0.1627
7,7033,0.1611
7,8340,0.1588
7,8971,0.1562
7,9662,0.1535
7,7746,0.1525
7,5995,0.1515
7,9817,0.1500
7,7825,0.1463
7,6378,0.1454
7,9937,0.1449
7,7603,0.1442
7,6557,0.1432
7,5793,0.1429
7,6780,0.1399
7,8082,0.1373
7,7011,0.1367
7,5562,0.1347
7,7610,0.1335
7,7748,0.1332
7,9871,0.1313
7,8707,0.1136
7,5505,0.1116
7,9864,0.1112
7,6148,0.1092
7,5583,0.1088
7,6097,0.1076
7,9250,0.1074
7,8164,0.1072
7,8659,0.1071
7,9024,0.1069
7,6895,0.1068
7,8426,0.1067
7,7661,0.1067
7,5439,0.1061
7,7111,0.1056
7,6648,0.1054
7,7930,0.1053
7,9082,0.1052
7,9516,0.1052
7,5630,0.1049
7,5871,0.1048
7,6417,0.1045
7,7342,0.1036
7,6474,0.1030
7,5092,0.1021
7,9099,0.0971
7,9311,0.0900
7,8053,0.0883
7,6778,0.0877
7,7777,0.0868
7,5101,0.0862
7,9604,0.0819
7,5074,0.0779
7,5157,0.0749
7,5269,0.0663
7,5890,0.0658
7,7426,0.0653
7,8452,0.0652
7,7743,0.0651
7,7726,0.0644
7,5913,0.0638
7,7164,0.0629
7,5061,0.0624
7,5489,0.0614
7,9540,0.0601
7,9741,0.0597
7,8236,0.0592
7,8382,0.0587
7,6446,0.0577
7,9438,0.0566
7,8027,0.0553
7,6231,0.0540
7,7943,0.0536
7,7669,0.0531
7,9276,0.0522
7,5953,0.0522
7,6106,0.0518
7,5514,0.0512
7,5616,0.0506
7,5728,0.0500
7,6673,0.0494
7,6707,0.0491
7,7497,0.0486
7,9049,0.0484
7,7348,0.0471
7,6443,0.0471
7,7995,0.0471
7,5888,0.0464
7,5124,0.0461
7,7283,0.0460
7,6677,0.0459
7,8661,0.0453
7,9569,0.0451
7,6492,0.0449
7,8512,0.0449
7,6105,0.0448
7,7887,0.0445
7,7751,0.0441
7,9552,0.0440
7,8020,0.0436
7,9265,0.0431
7,7754,0.0430
7,5422,0.0426
7,6066,0.0426
7,9750,0.0424
7,6906,0.0423
7,6421,0.0422
7,8174,0.0419
7,7941,0.0418
7,6875,0.0418
7,5701,0.0418
7,5245,0.0412
7,5044,0.0410
7,9559,0.0409
7,8876,0.0405
7,8457,0.0402
7,9273,0.0400
7,7824,0.0398
7,5796,0.0397
7,5957,0.0396
7,9599,0.0394
7,7500,0.0393
7,7116,0.0392
7,6921,0.0390
7,5921,0.0389
7,5311,0.0388
7,7706,0.0388
7,7495,0.0386
7,7931,0.0383
7,8308,0.0382
7,9941,0.0381
7,7038,0.0380
7,7069,0.0376
7,5766,0.0376
7,9769,0.0375
7,5980,0.0375
7,8010,0.0374
7,7897,0.0373
7,9543,0.0373
7,5261,0.0370
7,9677,0.0368
7,8847,0.0368
8,7211,0.1762
8,7314,0.1678
8,9574,0.1380
8,7434,0.1325
8,6578,0.1247
8,7433,0.1247
8,8709,0.1200
8,5579,0.1171
8,5608,0.1092
8,7298,0.1068
8,6627,0.1058
8,8860,0.1057
8,9671,0.1032
8,9784,0.0993
8,5690,0.0991
8,8100,0.0985
8,5921,0.0981
8,7980,0.0959
8,6766,0.0947
8,9478,0.0939
8,8183,0.0936
8,9192,0.0926
8,9281,0.0912
8,7155,0.0903
8,9402,0.0901
8,6808,0.0892
8,5807,0.0889
8,7821,0.0883
8,9384,0.0876
8,7394,0.0874
8,9327,0.0869
8,7853,0.0862
8,5841,0.0848
8,6851,0.0846
8,6116,0.0839
8,9584,0.0837
8,9499,0.0831
8,8358,0.0824
8,8419,0.0816
8,8362,0.0811
8,8276,0.0798
8,9805,0.0792
8,9241,0.0789
8,8170,0.0786
8,8576,0.0780
8,7844,0.0770
8,7800,0.0761
8,9684,0.0760
8,5191,0.0758
8,9664,0.0756
8,9069,0.0756
8,8124,0.0756
8,7623,0.0744
8,9232,0.0740
8,5925,0.0740
8,8564,0.0736
8,8537,0.0736
8,7965,0.0728
8,7142,0.0724
8,5424,0.0724
8,8827,0.0722
8,5174,0.0721
8,7890,0.0720
8,7811,0.0719
8,7532,0.0719
8,9652,0.0716
8,9859,0.0715
8,9212,0.0715
8,9105,0.0712
8,5081,0.0710
8,5930,0.0705
8,7277,0.0705
8,8499,0.0702
8,10004,0.0698
8,9630,0.0698
8,6589,0.0691
8,9198,0.0686
8,8684,0.0684
8,9951,0.0684
8,9591,0.0684
8,8425,0.0683
8,8103,0.0680
8,6521,0.0680
8,8187,0.0679
8,9853,0.0679
8,7838,0.0679
8,7887,0.0674
8,9134,0.0670
8,7906,0.0669
8,5403,0.0669
8,7396,0.0669
8,9663,0.0669
8,5641,0.0667
8,5929,0.0665
8,5569,0.0661
8,6008,0.0661
8,5586,0.0655
8,9665,0.0654
8,6537,0.0652
8,7036,0.0652
8,7879,0.0643
8,8166,0.0636
8,7369,0.0635
8,6474,0.0632
8,6715,0.0632
8,9326,0.0632
8,9589,0.0627
8,6951,0.0626
8,9422,0.0616
8,8139,0.0614
8,5435,0.0610
8,8148,0.0607
8,9490,0.0605
8,8399,0.0603
8,8389,0.0601
8,8264,0.0597
8,9804,0.0597
8,7279,0.0596
8,6967,0.0590
8,7981,0.0590
8,5101,0.0586
8,7079,0.0586
8,9572,0.0585
8,8435,0.0585
8,5568,0.0580
8,6884,0.0580
8,7872,0.0577
8,6558,0.0574
8,5023,0.0571
8,7779,0.0570
8,8409,0.0561
8,8046,0.0560
8,7300,0.0556
8,7409,0.0554
8,9732,0.0553
8,9360,0.0551
8,7942,0.0551
8,7499,0.0548
8,6549,0.0547
8,9394,0.0546
8,5805,0.0546
8,9156,0.0545
8,7362,0.0544
8,9595,0.0543
8,7160,0.0542
8,6336,0.0541
8,5229,0.0540
8,9484,0.0538
8,9961,0.0536
8,7542,0.0536
9,8514,0.1617
9,8926,0.1539
9,9706,0.1344
9,7116,0.1322
9,7348,0.1272
9,9941,0.1157
9,9243,0.1145
9,7754,0.1038
9,5888,0.0963
9,6181,0.0944
9,8661,0.0940
9,6673,0.0936
9,6492,0.0932
9,6105,0.0930
9,9265,0.0896
9,5514,0.0883
9,9921,0.0881
9,9750,0.0880
9,8174,0.0871
9,9559,0.0850
9,8611,0.0837
9,8457,0.0836
9,9666,0.0832
9,8184,0.0820
9,6921,0.0809
9,9647,0.0795
9,5124,0.0794
9,5138,0.0778
9,9098,0.0755
9,5644,0.0754
9,7123,0.0748
9,6923,0.0726
9,7941,0.0721
9,6925,0.0705
9,7946,0.0666
9,9369,0.0655
9,5719,0.0631
9,8682,0.0623
9,9776,0.0614
9,6007,0.0599
9,8344,0.0591
9,9760,0.0566
9,9016,0.0566
9,6777,0.0557
9,8186,0.0553
9,9268,0.0537
9,9388,0.0531
9,9786,0.0526
9,7966,0.0517
9,9937,0.0507
9,5884,0.0492
9,5456,0.0491
9,9499,0.0490
9,5218,0.0486
9,7373,0.0478
9,6496,0.0468
9,7689,0.0458
9,6044,0.0456
9,5995,0.0455
9,5000,0.0445
9,7825,0.0442
9,9072,0.0442
9,9982,0.0438
9,9761,0.0437
9,6709,0.0436
9,9749,0.0432
9,7357,0.0432
9,7729,0.0428
9,5369,0.0425
9,5900,0.0416
9,9617,0.0415
9,9864,0.0408
9,5684,0.0406
9,7961,0.0399
9,5166,0.0396
9,5073,0.0396
9,8172,0.0389
9,9270,0.0387
9,9516,0.0386
9,6906,0.0384
9,6097,0.0384
9,9250,0.0384
9,8164,0.0383
9,8659,0.0382
9,9024,0.0382
9,6895,0.0381
9,8426,0.0381
9,7401,0.0381
9,7661,0.0381
9,5439,0.0379
9,5169,0.0377
9,7111,0.0377
9,6648,0.0376
9,7930,0.0376
9,5630,0.0375
9,5871,0.0374
9,6417,0.0373
9,9391,0.0370
9,7342,0.0370
9,5092,0.0365
9,7011,0.0365
9,8473,0.0363
9,6237,0.0357
9,9662,0.0355
9,6631,0.0353
9,6446,0.0351
9,5890,0.0348
9,7687,0.0339
9,7690,0.0328
9,10019,0.0324
9,6072,0.0323
9,8800,0.0320
9,6301,0.0309
9,9757,0.0299
9,5616,0.0289
9,9081,0.0289
9,9564,0.0288
9,5538,0.0286
9,9066,0.0283
9,9039,0.0280
9,8183,0.0279
9,5193,0.0278
9,7686,0.0275
9,8185,0.0274
9,7688,0.0274
9,9179,0.0274
9,5106,0.0270
9,7060,0.0267
9,6883,0.0267
9,6794,0.0266
9,9043,0.0258
9,5489,0.0255
9,6213,0.0255
9,6455,0.0254
9,8458,0.0252
9,6599,0.0251
9,6167,0.0251
9,9231,0.0247
9,9765,0.0247
9,9076,0.0246
9,9876,0.0246
9,7361,0.0244
9,7551,0.0244
9,9824,0.0242
9,7590,0.0238
9,5638,0.0235
9,6484,0.0233
9,8670,0.0232
9,9282,0.0231
9,7360,0.0230
10,5053,0.3046
10,5610,0.2583
10,8535,0.2220
10,6387,0.2084
10,6247,0.2028
10,7346,0.2023
10,6039,0.2006
10,8840,0.1919
10,6632,0.1785
10,7306,0.1728
10,6892,0.1638
10,9464,0.1596
10,7079,0.1432
10,5413,0.1416
10,7499,0.1286
10,8044,0.1277
10,6533,0.1222
10,8520,0.1169
10,8362,0.1157
10,8850,0.1075
10,8127,0.1058
10,6828,0.1054
10,7498,0.1046
10,6446,0.1002
10,8839,0.0999
10,8628,0.0996
10,6375,0.0993
10,5257,0.0969
10,5175,0.0955
10,7314,0.0946
10,9334,0.0933
10,6049,0.0860
10,6998,0.0849
10,8866,0.0824
10,7808,0.0817
10,7433,0.0806
10,5354,0.0792
10,9284,0.0776
10,7596,0.0771
10,9938,0.0741
10,9615,0.0714
10,6846,0.0709
10,6532,0.0677
10,8368,0.0668
10,6981,0.0664
10,9122,0.0633
10,7640,0.0631
10,7180,0.0611
10,9320,0.0605
10,9827,0.0603
